"listing_id","bedrooms","numPh","numFeat","distance_city","bathrooms","price","created_month","created_hour","weekend","interest_level","interest_level_num"
6851716,2,5,1,0.047537348,1,3000,4,2,TRUE,"medium",2
6851737,1,6,3,0.101298834,1,2400,4,2,TRUE,"medium",2
6851741,1,6,5,0.088092807,1,2350,4,2,TRUE,"medium",2
6851744,2,9,7,0.038019963,1,3250,4,2,TRUE,"medium",2
6851747,0,3,5,0.042508733,1,2200,4,2,TRUE,"low",1
6851758,3,3,8,0.023211419,1,5295,4,2,TRUE,"low",1
6851760,0,3,2,0.079773463,1,2150,4,2,TRUE,"low",1
6851762,0,3,4,0.042392463,1,2500,4,2,TRUE,"low",1
6851765,0,3,4,0.070332942,1,2050,4,2,TRUE,"low",1
6851774,0,7,4,0.088947287,1,1875,4,2,TRUE,"low",1
6851780,2,6,4,0.04041718,1,3000,4,2,TRUE,"low",1
6851796,1,5,1,0.069429965,1,2200,4,2,TRUE,"low",1
6851797,4,7,3,0.094594159,4,4995,4,2,TRUE,"medium",2
6851798,1,8,5,0.078473525,1,2700,4,2,TRUE,"medium",2
6851802,2,7,1,0.069495635,1,2800,4,2,TRUE,"low",1
6851832,3,4,8,0.030871889,1,3999,4,2,TRUE,"low",1
6851857,2,18,6,0.101908415,2,4062,4,2,TRUE,"low",1
6851860,1,9,4,0.057910695,1,2675,4,2,TRUE,"low",1
6851867,2,9,3,0.111497994,1,2230,4,2,TRUE,"low",1
6851870,3,6,9,0.117345955,1,2950,4,2,TRUE,"low",1
6851871,3,18,3,0.031924908,3,6500,4,2,TRUE,"low",1
6851872,2,5,9,0.054270794,2,5495,4,2,TRUE,"low",1
6851882,1,12,1,0.070766062,1,3200,4,2,TRUE,"low",1
6851909,2,5,6,0.096005538,2,1595,4,2,TRUE,"high",3
6851925,2,5,2,0.020095852,1,3400,4,2,TRUE,"low",1
6851927,1,5,6,0.096005538,1,1395,4,2,TRUE,"medium",2
6851929,1,18,12,0.084238382,1,4500,4,2,TRUE,"low",1
6851934,3,7,3,0.100509501,3,2895,4,2,TRUE,"medium",2
6851938,1,4,10,0.053455947,1,4595,4,2,TRUE,"low",1
6851940,2,0,9,0.010230009,2,7285,4,2,TRUE,"low",1
6851945,4,8,14,0.039032709,2,6990,4,2,TRUE,"high",3
6851952,1,1,5,0.078487222,1,2950,4,3,TRUE,"low",1
6851957,1,6,6,0.09681021,1,2395,4,3,TRUE,"low",1
6851964,0,5,5,0.043361184,1,2200,4,3,TRUE,"low",1
6851968,2,8,16,0.04469186,2,4950,4,3,TRUE,"low",1
6851979,1,4,6,0.051986378,1,2900,4,3,TRUE,"low",1
6851986,2,16,7,0.140756828,2,2288,4,3,TRUE,"medium",2
6851997,3,5,11,0.048140173,2,4300,4,3,TRUE,"low",1
6852003,0,5,11,0.048713378,1,2625,4,3,TRUE,"low",1
6852021,1,4,2,0.078630362,1,2050,4,3,TRUE,"medium",2
6852025,3,4,3,0.146629968,1,2700,4,3,TRUE,"high",3
6852032,1,8,6,0.046595893,1,3450,4,3,TRUE,"medium",2
6852037,1,8,11,0.05424892,1,2950,4,3,TRUE,"medium",2
6852039,0,8,4,0.054946316,1,2450,4,3,TRUE,"low",1
6852061,1,5,5,0.080651338,1,1995,4,3,TRUE,"medium",2
6852088,3,4,2,0.080044361,2,6995,4,3,TRUE,"low",1
6852094,1,5,3,0.080923307,1,2650,4,3,TRUE,"medium",2
6852104,3,5,4,0.086871845,1.5,3795,4,3,TRUE,"low",1
6852109,3,7,7,0.087478371,1,2700,4,3,TRUE,"low",1
6852114,3,5,6,0.059416302,1,5200,4,3,TRUE,"low",1
6852115,0,1,9,0.046595893,1,2350,4,3,TRUE,"medium",2
6852120,2,4,4,0.084876308,2,4900,4,3,TRUE,"low",1
6852122,1,5,2,0.078093135,1,2500,4,3,TRUE,"medium",2
6852129,2,4,7,0.029511893,1,4095,4,3,TRUE,"low",1
6852139,4,8,11,0.047525352,2,5890,4,3,TRUE,"low",1
6852149,1,17,1,0.008442987,0,4214,4,3,TRUE,"low",1
6852155,3,9,10,0.101719041,1,3550,4,3,TRUE,"low",1
6852159,1,6,6,0.073020886,1,2700,4,3,TRUE,"low",1
6852162,0,3,2,0.276501111,1,999,4,3,TRUE,"medium",2
6852165,2,15,1,0.045040034,1,3000,4,3,TRUE,"low",1
6852170,1,4,3,0.056495508,1,2500,4,3,TRUE,"medium",2
6852171,3,7,2,0.083602629,2,9995,4,3,TRUE,"low",1
6852172,4,5,17,0.045474882,2,6500,4,3,TRUE,"low",1
6852177,1,4,6,0.021798768,1,3349,4,3,TRUE,"low",1
6852179,0,3,1,0.016990709,1,3775,4,3,TRUE,"low",1
6852188,1,6,7,0.14077137,1,1995,4,3,TRUE,"low",1
6852190,0,4,12,0.085372219,1,2695,4,3,TRUE,"low",1
6852203,1,5,11,0.163853508,1,1525,4,3,TRUE,"low",1
6852206,0,1,7,0.030630394,1,2895,4,3,TRUE,"low",1
6852209,0,3,5,0.043361184,1,2200,4,3,TRUE,"low",1
6852231,2,4,5,0.037676405,1,2800,4,3,TRUE,"medium",2
6852235,1,3,1,0.002745202,1,4595,4,3,TRUE,"low",1
6852245,0,5,5,0.026343846,1,2350,4,3,TRUE,"medium",2
6852255,2,7,3,0.080091119,1,2850,4,3,TRUE,"low",1
6852286,2,10,4,0.008030215,1,5095,4,3,TRUE,"low",1
6852291,1,10,5,0.008030215,0,4595,4,3,TRUE,"low",1
6852298,0,16,0,0.066824729,1,1900,4,3,TRUE,"low",1
6852303,2,5,6,0.100509501,1,2195,4,3,TRUE,"high",3
6852343,2,9,7,0.051147111,1,3350,4,3,TRUE,"low",1
6852350,2,5,4,0.029371442,1,3450,4,3,TRUE,"low",1
6852352,3,10,13,0.035446994,2,6490,4,3,TRUE,"medium",2
6852357,2,6,6,0.04041718,1,3200,4,3,TRUE,"low",1
6852378,3,11,18,0.005468394,2,6295,4,3,TRUE,"medium",2
6852392,2,6,18,0.004716905,1,2678,4,3,TRUE,"high",3
6852413,0,4,4,0.012523836,1,2900,4,3,TRUE,"low",1
6852424,1,46,3,0.037285083,1,6855,4,3,TRUE,"low",1
6852457,1,3,0,0.021067302,1,2100,4,3,TRUE,"medium",2
6852462,2,6,5,0.055590307,2,3700,4,3,TRUE,"medium",2
6852476,2,9,1,0.058927105,2,4250,4,3,TRUE,"low",1
6852478,1,5,8,0.06677212,1,3475,4,3,TRUE,"low",1
6852481,1,7,3,0.025535844,1,4075,4,3,TRUE,"low",1
6852485,3,5,6,0.045083463,2,4700,4,3,TRUE,"low",1
6852493,2,0,0,0.092366844,1,2000,4,3,TRUE,"low",1
6852499,3,13,2,0.02248864,1,5995,4,3,TRUE,"low",1
6852500,2,7,3,0.02025904,2,4200,4,3,TRUE,"low",1
6852505,1,5,8,0.025410716,1,3450,4,3,TRUE,"low",1
6852509,2,6,5,0.066641801,1,2850,4,3,TRUE,"medium",2
6852515,4,8,6,0.078618193,2,5500,4,3,TRUE,"low",1
6852516,2,4,4,0.037187477,1,2960,4,3,TRUE,"low",1
6852522,3,5,9,0.045083463,1,4595,4,3,TRUE,"low",1
6852536,2,4,5,0.043279106,1,3200,4,3,TRUE,"low",1
6852537,2,8,1,0.080941407,1,2750,4,3,TRUE,"low",1
6852543,1,6,5,0.088092807,1,2350,4,3,TRUE,"medium",2
6852548,2,5,2,0.010383298,2,7100,4,3,TRUE,"low",1
6852549,2,6,2,0.276501111,1,1575,4,3,TRUE,"low",1
6852562,2,4,4,0.1004686,1,3895,4,3,TRUE,"low",1
6852575,2,17,3,0.042388763,2,4805,4,3,TRUE,"low",1
6852578,0,3,4,0.025644526,1,2550,4,3,TRUE,"low",1
6852580,1,3,6,0.049897686,1,2595,4,3,TRUE,"low",1
6852585,0,7,0,0.217072777,1,695,4,3,TRUE,"medium",2
6852593,3,4,7,0.088833563,1,3700,4,3,TRUE,"low",1
6852595,2,6,3,0.090125694,1,3200,4,3,TRUE,"medium",2
6852599,1,11,7,0.175065141,1,1899,4,3,TRUE,"low",1
6852611,1,4,5,0.048713378,1,3200,4,3,TRUE,"low",1
6852613,1,5,3,0.028040773,1,2500,4,3,TRUE,"medium",2
6852617,1,46,3,0.037285083,1,5735,4,3,TRUE,"low",1
6852620,1,5,3,0.082859436,1,2400,4,3,TRUE,"medium",2
6852636,0,4,6,0.060169456,1,2800,4,3,TRUE,"low",1
6852646,2,6,1,0.044452351,2,6075,4,3,TRUE,"low",1
6852652,2,7,11,0.044307818,1,3295,4,3,TRUE,"low",1
6852660,4,5,9,0.038019963,2,5700,4,3,TRUE,"low",1
6852663,1,6,1,0.07306823,1,1975,4,3,TRUE,"low",1
6852681,1,5,10,0.117345955,1,1950,4,3,TRUE,"medium",2
6852682,2,6,3,0.030871889,1,4233,4,3,TRUE,"low",1
6852703,3,7,1,0.010430803,1,3625,4,4,TRUE,"medium",2
6852704,0,10,9,0.142363649,1,2355,4,4,TRUE,"low",1
6852712,3,5,5,0.04421176,2,5400,4,4,TRUE,"medium",2
6852720,1,12,5,0.089128189,1,2000,4,4,TRUE,"low",1
6852725,2,5,0,0.135691614,1,1700,4,4,TRUE,"high",3
6852728,1,6,2,0.075516702,1,2500,4,4,TRUE,"low",1
6852734,2,3,0,0.071988406,1,1575,4,4,TRUE,"high",3
6852746,2,18,5,0.188086936,1,1999,4,4,TRUE,"medium",2
6852767,2,7,9,0.063817564,2,5500,4,4,TRUE,"low",1
6852773,3,9,1,0.010430803,1,3941,4,4,TRUE,"medium",2
6852782,0,4,3,0.051531341,1,1995,4,4,TRUE,"high",3
6852787,5,5,6,0.086623915,2,7400,4,4,TRUE,"low",1
6852794,1,32,2,0.036827273,1,3268,4,4,TRUE,"low",1
6852795,2,4,1,0.015826837,1,2650,4,4,TRUE,"medium",2
6852815,3,30,2,0.023999673,2,8900,4,4,TRUE,"low",1
6852821,0,5,5,0.051890416,1,2358,4,4,TRUE,"low",1
6852828,0,2,10,0.043930134,1,2500,4,4,TRUE,"low",1
6852834,3,5,10,0.035161665,2,6100,4,4,TRUE,"low",1
6852851,4,5,4,0.032302363,1,5795,4,4,TRUE,"low",1
6852854,2,11,3,0.047417045,2,6000,4,4,TRUE,"low",1
6852856,1,3,6,0.010450708,1,3495,4,4,TRUE,"low",1
6852878,2,5,8,0.060169456,1,4875,4,4,TRUE,"low",1
6852881,2,6,11,0.056963324,1,3000,4,4,TRUE,"medium",2
6852898,1,8,9,0.046595893,1,3500,4,4,TRUE,"low",1
6852899,0,4,1,0.017962698,1,2250,4,4,TRUE,"medium",2
6852902,1,2,2,0.022618875,1,2789,4,4,TRUE,"low",1
6852911,0,10,3,0.011494363,1,2795,4,4,TRUE,"low",1
6852972,1,20,3,0.026885522,1,2595,4,4,TRUE,"medium",2
6852986,0,4,3,0.004716905,1,3460,4,4,TRUE,"low",1
6852987,1,0,2,0.015607984,1,3695,4,4,TRUE,"low",1
6852998,1,4,4,0.025278057,1,4495,4,4,TRUE,"low",1
6853012,1,3,1,0.054263967,1,2450,4,4,TRUE,"low",1
6853022,4,1,5,0.05696456,3,17500,4,4,TRUE,"low",1
6853029,0,0,4,0.084636578,1,1725,4,4,TRUE,"low",1
6853046,3,1,1,0.087184544,1,3100,4,4,TRUE,"low",1
6853055,1,5,3,0.052176663,1,2500,4,4,TRUE,"medium",2
6853069,5,5,5,0.030681564,2,5300,4,4,TRUE,"low",1
6853078,2,3,2,0.030681564,1,2280,4,4,TRUE,"high",3
6853097,2,3,2,0.026163423,1,2480,4,4,TRUE,"high",3
6853100,1,4,1,0.041767908,1,1950,4,4,TRUE,"low",1
6853111,1,10,6,0.021327936,1,5900,4,4,TRUE,"low",1
6853120,1,0,1,0.055591151,1,2000,4,5,TRUE,"low",1
6853124,0,1,6,0.146253906,1,1550,4,5,TRUE,"high",3
6853143,2,8,1,0.048854919,1,2475,4,5,TRUE,"low",1
6853159,1,0,5,0.002745202,1,4304,4,5,TRUE,"low",1
6853162,1,0,5,0.044309852,1,3995,4,5,TRUE,"low",1
6853166,2,9,1,0.090070286,1,1750,4,5,TRUE,"medium",2
6853168,1,0,7,0.051591754,1,3400,4,5,TRUE,"low",1
6853170,0,1,1,0.066759504,1,1950,4,5,TRUE,"low",1
6853186,3,5,5,0.020630496,1,6500,4,5,TRUE,"low",1
6853202,2,1,4,0.14171143,1,2100,4,5,TRUE,"low",1
6853229,2,6,4,0.048042986,2,3800,4,5,TRUE,"low",1
6853241,0,6,4,0.023574931,1,3150,4,5,TRUE,"low",1
6853251,3,0,2,0.125549375,1,3000,4,5,TRUE,"low",1
6853269,0,5,2,0.050885858,1,2100,4,5,TRUE,"low",1
6853273,1,4,3,0.038642987,1,2300,4,5,TRUE,"medium",2
6853274,2,0,2,0.135836993,2,2750,4,5,TRUE,"low",1
6853283,1,6,4,0.065862728,1,3900,4,5,TRUE,"low",1
6853287,2,5,1,0.078721449,2,2000,4,5,TRUE,"medium",2
6853289,1,5,4,0.025899937,1,3095,4,5,TRUE,"low",1
6853297,0,0,2,0.035391725,1,2675,4,5,TRUE,"low",1
6853319,1,0,4,0.147967669,1,1875,4,5,TRUE,"low",1
6853329,2,11,5,0.136245763,2,1875,4,5,TRUE,"medium",2
6853330,0,5,2,0.074324637,1,2595,4,5,TRUE,"low",1
6853331,2,4,4,0.059882101,2,4350,4,5,TRUE,"low",1
6853363,3,0,5,0.043515126,1,3850,4,5,TRUE,"low",1
6853388,2,4,5,0.028825535,2,4895,4,5,TRUE,"low",1
6853390,2,0,4,0.130387738,2,2150,4,5,TRUE,"low",1
6853394,4,0,4,0.069406172,2,5595,4,5,TRUE,"low",1
6853407,2,3,2,0.030770385,1,2280,4,5,TRUE,"low",1
6853408,5,4,4,0.035000721,2,8109,4,5,TRUE,"low",1
6853413,0,5,8,0.01094555,1,3366,4,5,TRUE,"low",1
6853421,2,0,2,0.071149241,1,2200,4,5,TRUE,"low",1
6853424,3,6,4,0.053460299,3,5495,4,5,TRUE,"low",1
6853435,3,5,4,0.076682295,3,5300,4,5,TRUE,"low",1
6853465,1,0,4,0.100640248,1,1650,4,5,TRUE,"low",1
6853469,1,1,5,0.17874923,1,1675,4,5,TRUE,"low",1
6853475,0,0,2,0.166589608,1,1500,4,5,TRUE,"low",1
6853487,2,5,5,0.067893518,1,2200,4,5,TRUE,"low",1
6853490,1,6,4,0.026441644,1,2300,4,5,TRUE,"medium",2
6853506,2,2,4,0.004559613,1,3195,4,5,TRUE,"low",1
6853510,1,8,5,0.05436777,1,2150,4,5,TRUE,"low",1
6853528,1,11,1,0.152532474,1,2075,4,5,TRUE,"low",1
6853556,1,5,0,0.029901347,1,2650,4,5,TRUE,"low",1
6853559,1,6,6,0.023190414,1,3995,4,5,TRUE,"low",1
6853566,1,0,2,0.131522811,1,1700,4,5,TRUE,"low",1
6853579,0,2,2,0.06370248,1,2100,4,5,TRUE,"low",1
6853599,1,3,2,0.058796977,1,1995,4,5,TRUE,"medium",2
6853613,3,5,5,0.020630496,1,6500,4,5,TRUE,"low",1
6853636,1,2,0,0.151557349,1,1450,4,5,TRUE,"low",1
6853647,0,5,1,0.053035213,1,2095,4,5,TRUE,"low",1
6853652,1,6,2,0.085562379,1,2750,4,5,TRUE,"low",1
6853667,1,0,3,0.036216196,1,2895,4,5,TRUE,"low",1
6853668,1,0,4,0.03496,1,4495,4,5,TRUE,"low",1
6853677,3,8,5,0.020630496,1,6500,4,5,TRUE,"low",1
6853711,2,9,6,0.110023149,2,3850,4,5,TRUE,"low",1
6853723,3,8,3,0.140906139,1,2995,4,5,TRUE,"medium",2
6853725,2,9,4,0.038266427,1,2250,4,5,TRUE,"high",3
6853726,2,4,1,0.08790393,1,2700,4,5,TRUE,"low",1
6853757,2,0,4,0.083602629,1,3895,4,5,TRUE,"low",1
6853758,3,0,1,0.022391633,2,6400,4,5,TRUE,"low",1
6853763,0,5,3,0.037737906,1,2150,4,5,TRUE,"medium",2
6853767,3,6,1,0.081390334,1,3400,4,5,TRUE,"high",3
6853768,3,12,2,0.064162484,2,3500,4,5,TRUE,"high",3
6853772,3,10,7,0.096967125,1,4600,4,5,TRUE,"low",1
6853777,1,0,5,0.05124534,1,3295,4,5,TRUE,"low",1
6853780,1,12,3,0.020871752,1,2400,4,5,TRUE,"low",1
6853782,2,13,4,0.044427743,1,3250,4,5,TRUE,"medium",2
6853792,2,4,2,0.026163423,1,2480,4,5,TRUE,"medium",2
6853805,2,4,15,0.005468394,2,4950,4,5,TRUE,"medium",2
6853807,3,17,6,0.069244347,1.5,3500,4,5,TRUE,"low",1
6853808,4,15,8,0.086044181,5.5,30000,4,5,TRUE,"low",1
6853817,2,2,7,0.022182817,2,5100,4,5,TRUE,"medium",2
6853829,2,5,1,0.072209883,1,2995,4,5,TRUE,"low",1
6853831,1,3,14,0.056880088,1,3688,4,5,TRUE,"medium",2
6853837,1,4,5,0.063354757,1,4395,4,5,TRUE,"low",1
6853839,2,12,15,0.048713378,2,4490,4,5,TRUE,"medium",2
6853845,1,3,2,0.057259028,1,1995,4,5,TRUE,"low",1
6853850,2,6,5,0.063354757,2,7695,4,5,TRUE,"low",1
6853851,3,9,3,0.087594499,1,4795,4,5,TRUE,"low",1
6853859,2,4,1,0.023660004,1,3200,4,5,TRUE,"medium",2
6853873,1,4,2,0.071614211,1,1700,4,10,TRUE,"low",1
6853875,0,5,7,0.004170711,1,2925,4,10,TRUE,"low",1
6853904,4,5,3,4.44e-05,2,6750,4,12,TRUE,"low",1
6853924,3,11,10,0.071572508,3,9850,4,13,TRUE,"low",1
6853927,1,3,9,0.032153261,1,2769,4,14,TRUE,"medium",2
6853932,0,6,5,0.060287773,1,2646,4,14,TRUE,"medium",2
6853937,2,9,7,0.137691226,1,2550,4,3,TRUE,"low",1
6853938,2,7,0,0.032267983,2,3675,4,15,TRUE,"low",1
6853940,2,10,11,0.03496,2,5100,4,15,TRUE,"medium",2
6853957,0,3,0,0.077578497,1,2200,4,16,TRUE,"low",1
6853958,2,4,0,0.032955468,1,2990,4,16,TRUE,"medium",2
6853959,4,12,3,0.065583713,1,2800,4,16,TRUE,"medium",2
6853985,3,4,4,0.010416496,1,3800,4,16,TRUE,"high",3
6854006,3,6,9,0.039004325,2,5995,4,16,TRUE,"medium",2
6854011,2,6,0,0.11052256,1,1600,4,16,TRUE,"high",3
6854025,3,12,13,0.056625918,2,5500,4,17,TRUE,"low",1
6854027,3,10,4,0.065849083,1,2600,4,17,TRUE,"low",1
6854087,2,6,0,0.057048777,1,2800,4,20,TRUE,"medium",2
6854134,2,10,3,0.07145804,2,5995,4,1,FALSE,"low",1
6854136,0,9,1,0.177016241,1,1450,4,1,FALSE,"medium",2
6854144,1,6,1,0.023346105,1,2400,4,1,FALSE,"low",1
6854145,1,2,1,0.159407473,1,1575,4,1,FALSE,"low",1
6854158,1,0,3,0.095692056,1,2145,4,1,FALSE,"low",1
6854167,1,3,4,0.021007811,1,3795,4,1,FALSE,"low",1
6854176,1,3,5,0.196815432,1,2325,4,1,FALSE,"low",1
6854187,3,6,2,0.073615901,1,4225,4,1,FALSE,"low",1
6854193,3,1,5,0.189581701,2,4225,4,1,FALSE,"low",1
6854214,2,6,3,0.057390824,1,2846,4,1,FALSE,"low",1
6854223,2,1,1,0.02562292,1,3300,4,1,FALSE,"low",1
6854241,3,5,4,0.029021056,1,5895,4,1,FALSE,"low",1
6854257,0,5,1,0.08346862,1,1875,4,1,FALSE,"low",1
6854260,0,3,1,0.086893359,1,1700,4,1,FALSE,"low",1
6854262,1,4,2,0.117345955,1,1995,4,1,FALSE,"low",1
6854280,2,7,1,0.091138245,1,1899,4,1,FALSE,"medium",2
6854294,2,3,3,0.015932269,1,4695,4,1,FALSE,"low",1
6854307,1,9,3,0.057100686,1,3195,4,1,FALSE,"medium",2
6854310,2,5,1,0.050885858,1,3500,4,1,FALSE,"low",1
6854312,2,11,3,0.080700953,2,5795,4,1,FALSE,"low",1
6854315,3,3,1,0.137933676,1,3200,4,1,FALSE,"low",1
6854325,0,2,3,0.028026814,1,1999,4,1,FALSE,"low",1
6854330,1,0,3,0.085941133,1,2579,4,1,FALSE,"low",1
6854336,2,4,2,0.062114366,1,3300,4,1,FALSE,"low",1
6854375,2,5,3,0.009002289,1,3995,4,1,FALSE,"low",1
6854384,1,3,4,0.065354974,1,2350,4,1,FALSE,"medium",2
6854394,0,0,3,0.095692056,1,2045,4,1,FALSE,"low",1
6854409,2,4,3,0.030770385,1,2300,4,1,FALSE,"low",1
6854420,0,3,1,0.086753008,1,1800,4,1,FALSE,"low",1
6854440,2,12,0,0.144575714,1,3000,4,1,FALSE,"low",1
6854453,1,3,3,0.027362429,1,2600,4,2,FALSE,"low",1
6854456,1,4,5,0.068029512,1,2750,4,2,FALSE,"low",1
6854463,2,9,8,0.040543304,2,6500,4,2,FALSE,"low",1
6854466,1,3,6,0.054723239,1,3850,4,2,FALSE,"low",1
6854474,0,6,5,0.018111865,1,3180,4,2,FALSE,"low",1
6854478,2,2,6,0.02907012,1,3650,4,2,FALSE,"low",1
6854491,1,7,4,0.089567438,1,3281,4,2,FALSE,"low",1
6854494,1,10,4,0.048713378,1,4329,4,2,FALSE,"low",1
6854495,3,18,18,0.094204229,2,3900,4,2,FALSE,"low",1
6854497,5,8,5,0.035000721,2,7769,4,2,FALSE,"low",1
6854503,2,5,2,0.109344687,1,2100,4,2,FALSE,"medium",2
6854508,3,9,5,0.091625154,1,2600,4,2,FALSE,"medium",2
6854515,0,4,4,0.027030122,1,2399,4,2,FALSE,"low",1
6854516,1,7,7,0.055136777,2,5500,4,2,FALSE,"medium",2
6854523,1,3,3,0.072639234,1,2295,4,2,FALSE,"medium",2
6854527,1,8,4,0.047085259,1,3500,4,2,FALSE,"low",1
6854528,2,9,8,0.008824245,2,6495,4,2,FALSE,"low",1
6854532,2,2,6,0.029511893,1,3895,4,2,FALSE,"low",1
6854535,2,5,6,0.096226517,1,2695,4,2,FALSE,"low",1
6854542,3,5,3,0.030418235,1,5219,4,2,FALSE,"low",1
6854544,1,3,3,0.146686037,1,2050,4,2,FALSE,"low",1
6854549,2,2,4,0.052084871,2,6495,4,2,FALSE,"low",1
6854567,1,6,4,0.057882844,1,3100,4,2,FALSE,"low",1
6854573,0,4,8,0.033086169,1,2500,4,2,FALSE,"low",1
6854586,2,10,16,0.009424497,2,7100,4,2,FALSE,"low",1
6854599,2,5,2,0.17925259,1,1525,4,2,FALSE,"high",3
6854616,2,10,3,0.124802131,1,1800,4,2,FALSE,"high",3
6854633,0,5,2,0.021235281,1,1875,4,2,FALSE,"high",3
6854641,1,5,2,0.008546364,1,4300,4,2,FALSE,"low",1
6854648,4,18,10,0.072588327,2.5,7385,4,2,FALSE,"low",1
6854654,2,6,1,0.051531341,1,3000,4,2,FALSE,"medium",2
6854661,3,6,2,0.174059793,1,2250,4,2,FALSE,"high",3
6854673,1,3,2,0.023118819,1,3600,4,2,FALSE,"medium",2
6854676,2,9,4,0.025644526,1,5250,4,2,FALSE,"low",1
6854683,2,5,2,0.037255694,1,2969,4,2,FALSE,"medium",2
6854684,1,6,1,0.07306823,1,1975,4,2,FALSE,"low",1
6854688,3,7,8,0.098016958,2,3995,4,2,FALSE,"medium",2
6854711,0,5,7,0.005645357,1,2478,4,2,FALSE,"low",1
6854715,1,5,1,0.128473543,1,1550,4,2,FALSE,"medium",2
6854723,1,5,12,0.056178255,1,2500,4,2,FALSE,"high",3
6854736,2,5,2,0.026827609,1,5395,4,2,FALSE,"low",1
6854755,0,4,3,0.02604349,1,2925,4,2,FALSE,"medium",2
6854758,3,6,4,0.076682295,1,4858,4,2,FALSE,"low",1
6854775,1,6,7,0.014773965,1,2995,4,2,FALSE,"low",1
6854801,0,4,6,0.032347994,1,2700,4,2,FALSE,"low",1
6854802,0,9,12,0.060651588,1,2495,4,2,FALSE,"low",1
6854826,1,4,4,0.173370208,1,1455,4,2,FALSE,"high",3
6854829,2,8,10,0.039312259,2,7425,4,2,FALSE,"low",1
6854852,0,3,1,0.071195458,1,1825,4,2,FALSE,"medium",2
6854857,1,4,6,0.091817842,1,3000,4,2,FALSE,"low",1
6854859,0,8,4,0.131362905,1,1500,4,2,FALSE,"high",3
6854860,3,10,17,0.009424497,3,10750,4,2,FALSE,"low",1
6854873,1,3,10,0.01280021,1,3400,4,2,FALSE,"low",1
6854879,2,4,7,0.046595893,1,3100,4,2,FALSE,"medium",2
6854880,2,5,10,0.01139457,2,6645,4,2,FALSE,"low",1
6854881,0,3,2,0.051531341,1,1995,4,2,FALSE,"medium",2
6854887,2,9,3,0.1004686,1,3895,4,2,FALSE,"low",1
6854893,3,6,6,0.043958633,1,6000,4,2,FALSE,"low",1
6854895,2,5,3,0.087429934,1,3600,4,2,FALSE,"low",1
6854899,0,4,3,0.02721719,1,2550,4,2,FALSE,"low",1
6854920,1,7,2,0.012269097,1,3895,4,2,FALSE,"low",1
6854923,0,6,3,0.044994578,1,2625,4,2,FALSE,"low",1
6854928,2,5,10,0.067197374,2,5500,4,2,FALSE,"low",1
6854942,3,3,9,0.001740572,2,7195,4,2,FALSE,"low",1
6854948,2,3,7,0.04041718,1,2995,4,2,FALSE,"low",1
6854958,1,3,15,0.006525175,1,3600,4,2,FALSE,"low",1
6854963,1,7,11,0.044967309,1,3480,4,2,FALSE,"low",1
6854967,2,10,3,0.117345955,1,2645,4,2,FALSE,"low",1
6854976,1,4,8,0.090612005,1,2825,4,2,FALSE,"low",1
6854983,1,4,6,0.090807646,1,3100,4,2,FALSE,"medium",2
6854984,1,7,4,0.021798768,1,3125,4,2,FALSE,"low",1
6854990,1,6,10,0.091562504,1,5000,4,2,FALSE,"low",1
6854993,0,3,10,0.056178255,1,2865,4,2,FALSE,"low",1
6855001,1,5,6,0.057973907,1,2900,4,2,FALSE,"low",1
6855005,0,4,4,0.02604349,1,2925,4,2,FALSE,"low",1
6855014,2,6,1,0.032288625,1,3650,4,2,FALSE,"low",1
6855016,1,5,2,0.160015153,1,1550,4,2,FALSE,"medium",2
6855021,2,5,1,0.051531341,2,3000,4,2,FALSE,"low",1
6855023,3,5,4,0.109358035,1,2800,4,2,FALSE,"medium",2
6855027,2,4,7,0.05234387,2,3700,4,2,FALSE,"low",1
6855035,3,4,10,0.006198196,2,7000,4,2,FALSE,"low",1
6855037,3,6,4,0.023933953,1,3900,4,2,FALSE,"high",3
6855053,2,4,0,0.026328311,1,3500,4,2,FALSE,"medium",2
6855061,0,10,9,0.010155889,1,2695,4,2,FALSE,"low",1
6855065,1,8,3,0.117345955,1,1940,4,2,FALSE,"low",1
6855081,1,4,6,0.090807646,1,2750,4,2,FALSE,"low",1
6855083,3,9,11,0.001740572,2,6000,4,2,FALSE,"low",1
6855101,3,4,9,0.00825212,2,5600,4,2,FALSE,"low",1
6855104,2,4,9,0.04469186,1,3100,4,2,FALSE,"medium",2
6855107,1,5,2,0.069429965,1,2100,4,2,FALSE,"low",1
6855117,1,4,2,0.040083141,1,2800,4,2,FALSE,"low",1
6855127,0,5,13,0.008796226,1,2700,4,2,FALSE,"low",1
6855130,2,5,4,0.109358035,1,2200,4,2,FALSE,"low",1
6855135,0,7,8,0.040823318,1,2800,4,2,FALSE,"low",1
6855142,1,5,3,0.083640724,1,2800,4,2,FALSE,"low",1
6855143,2,2,12,0.003955812,1,3295,4,2,FALSE,"high",3
6855144,0,3,1,0.087170868,1,1710,4,2,FALSE,"low",1
6855145,0,4,3,0.020233788,1,2700,4,2,FALSE,"low",1
6855154,0,7,5,0.058563975,1,2650,4,2,FALSE,"low",1
6855155,1,2,9,0.010155889,1,2460,4,2,FALSE,"medium",2
6855156,1,5,9,0.042635328,1,2800,4,2,FALSE,"medium",2
6855165,3,12,14,0.043209401,3,11077,4,2,FALSE,"low",1
