"","listing_id","numPh","numFeat","distance_city","bedrooms","bathrooms","price","created_month","weekend","interest_level","interest_level_num"
"12275","6915311",5,2,0.0183729200558825,2,1,3600,4,TRUE,"high",3
"12276","6915326",6,4,0.0764708622377189,1,1,2200,4,TRUE,"low",1
"12277","6915339",4,0,0.0182120430314668,1,1,2940,4,TRUE,"low",1
"12278","6915347",4,3,0.020044336641061,2,1,3500,4,TRUE,"low",1
"12279","6915348",5,7,0.0251368349515172,1,1,4900,4,TRUE,"low",1
"12280","6915352",3,3,0.0260434903839674,0,1,2825,4,TRUE,"medium",2
"12281","6915364",3,4,0.0470782313960467,2,1,9870,4,TRUE,"low",1
"12282","6915370",8,11,0.0929158059287008,1,1,3000,4,TRUE,"low",1
"12283","6915404",6,9,0.0680249150780762,1,1,3510,4,TRUE,"low",1
"12284","6915405",4,10,0.0398536993437285,4,2,6400,4,TRUE,"low",1
"12285","6915406",5,6,0.0849136278307498,0,1,2450,4,TRUE,"low",1
"12286","6915410",6,5,0.102049676096397,4,1,3385,4,TRUE,"high",3
"12287","6915435",7,11,0.0178645937927517,1,1,4675,4,TRUE,"low",1
"12288","6915438",3,3,0.0898605719511051,1,1,2300,4,TRUE,"low",1
"12289","6915443",2,5,0.0232604688555476,0,1,3295,4,TRUE,"low",1
"12290","6915444",7,10,0.0101558894923059,1,1,3323,4,TRUE,"low",1
"12291","6915446",5,2,0.0904667257690886,1,1,2150,4,TRUE,"low",1
"12292","6915466",4,6,0.0262751104922513,2,1,5995,4,TRUE,"low",1
"12293","6915475",8,13,0.0801474206158884,2,1,2980,4,TRUE,"medium",2
"12294","6915476",5,8,0.0667721200156133,1,1,3475,4,TRUE,"medium",2
"12295","6915486",10,2,0.0531901961961041,2,1,3950,4,TRUE,"low",1
"12296","6915489",7,0,0.0374715405525334,2,1,3000,4,TRUE,"low",1
"12297","6915492",7,6,0.0601694558009244,0,1,2800,4,TRUE,"low",1
"12298","6915499",3,1,0.0822793127789729,0,1,2125,4,TRUE,"low",1
"12299","6915504",6,7,0.05153134086535,2,1,3000,4,TRUE,"low",1
"12300","6915507",6,8,0.0398536993437285,0,1,2500,4,TRUE,"medium",2
"12301","6915520",4,3,0.0280280547198652,1,1,2895,4,TRUE,"low",1
"12302","6915530",4,5,0.0253879706038119,3,1,4600,4,TRUE,"low",1
"12303","6915540",5,13,0.0569645599595024,2,1,3100,4,TRUE,"low",1
"12304","6915583",4,2,0.0316546971456012,2,2,6650,4,TRUE,"low",1
"12305","6915588",8,3,0.0251007998155397,3,1,4950,4,TRUE,"medium",2
"12306","6915590",5,5,0.0711070064858601,0,1,2700,4,TRUE,"medium",2
"12307","6915601",8,13,0.0433697769348633,2,1,3150,4,TRUE,"high",3
"12308","6915605",8,11,0.0765495702886689,0,1,1980,4,TRUE,"high",3
"12309","6915608",5,8,0.0626671010290095,0,1,2260,4,TRUE,"medium",2
"12310","6915609",8,4,0.0571006855596283,0,1,2650,4,TRUE,"low",1
"12311","6915612",6,11,0.0512453399967235,2,1,3400,4,TRUE,"low",1
"12312","6915618",4,5,0.0784304785869611,2,1,2750,4,TRUE,"low",1
"12313","6915624",4,7,0.0874159200110584,0,1,2700,4,TRUE,"low",1
"12314","6915637",3,1,0.054839043676741,2,1,2700,4,TRUE,"low",1
"12315","6915657",7,10,0.0862435550715519,2,2,3905,4,TRUE,"medium",2
"12316","6915674",6,0,0.0374715405525334,2,1,3000,4,TRUE,"medium",2
"12317","6915676",5,1,0.0123646274258457,1,1,2850,4,TRUE,"low",1
"12318","6915691",18,12,0.0842383824119402,0,0,3395,4,TRUE,"low",1
"12319","6915695",17,9,0.134763285843655,2,2,2075,4,TRUE,"low",1
"12320","6915710",14,13,0.0346776477198211,1,1,4000,4,TRUE,"low",1
"12321","6915712",4,5,0.02564452556356,1,1,3700,4,TRUE,"low",1
"12322","6915715",5,10,0.0556215829636273,3,2,5675,4,TRUE,"low",1
"12323","6915726",4,4,0.0571006855596283,3,2,5895,4,TRUE,"low",1
"12324","6915727",5,1,0.0209066255378526,2,1,3570,4,TRUE,"medium",2
"12325","6915733",5,3,0.0904667257690886,0,1,1750,4,TRUE,"high",3
"12326","6915739",6,4,0.146230286847082,2,1,2250,4,TRUE,"medium",2
"12327","6915752",8,7,0.05153134086535,2,2,3000,4,TRUE,"low",1
"12328","6915771",7,13,0.0598357664894471,0,1,2700,4,TRUE,"low",1
"12329","6915784",4,5,0.0297615875144402,0,1,2300,4,TRUE,"medium",2
"12330","6915789",4,2,0.0295118930497568,2,1,3695,4,TRUE,"low",1
"12331","6915800",13,9,0.125568984432383,3,2,2859,4,TRUE,"medium",2
"12332","6915801",10,0,0.112768125068129,2,1,1695,4,TRUE,"high",3
"12333","6915826",6,2,0.0115846921141731,1,1,2725,4,TRUE,"low",1
"12334","6915828",7,7,0.127750466736449,2,1,2100,4,TRUE,"low",1
"12335","6915844",3,2,0.0881023590568399,1,1,2209,4,TRUE,"low",1
"12336","6915857",7,8,0.124673364883518,2,1,2500,4,TRUE,"low",1
"12337","6915870",7,7,0.127836125611581,2,1,1850,4,TRUE,"low",1
"12338","6915886",3,5,0.00942449740727959,1,1,4700,4,TRUE,"low",1
"12339","6915888",17,12,0.10653605357521,3,2,4880,4,TRUE,"low",1
"12340","6915890",4,2,0.0176363775016305,1,1,3595,4,TRUE,"low",1
"12341","6915907",9,0,0.084779548544332,3,2.5,3700,4,TRUE,"low",1
"12342","6915936",6,7,0.17482700801472,1,1,1500,4,TRUE,"low",1
"12343","6915945",4,0,0.0803801924069579,0,0,1755,4,TRUE,"low",1
"12344","6915962",0,2,0.0510072980207746,3,2,4495,4,TRUE,"low",1
"12345","6915968",7,3,0.0759241179822307,1,1,3200,4,TRUE,"low",1
"12346","6915982",4,6,0.0906858387587595,3,2.5,10570,4,TRUE,"low",1
"12347","6915983",15,5,0.0259072412923516,2,1,4200,4,TRUE,"low",1
"12348","6915987",4,5,0.0187074025824064,1,2,4130,4,TRUE,"low",1
"12349","6915993",8,5,0.0561782549691596,1,1,2925,4,TRUE,"low",1
"12350","6916004",3,3,0.0851471084146739,3,2,8995,4,TRUE,"low",1
"12351","6916007",4,0,0.159684115087818,1,1,1575,4,TRUE,"low",1
"12352","6916033",10,0,0.294017731253369,2,1,1900,4,TRUE,"medium",2
"12353","6916038",1,0,0.212495338093285,1,1,1275,4,TRUE,"high",3
"12354","6916045",4,5,0.0335832397391915,2,2,6492,4,TRUE,"low",1
"12355","6916048",1,0,0.0104308030074385,2,1,3625,4,TRUE,"low",1
"12356","6916051",0,0,0.104393891734047,1,1,1400,4,TRUE,"low",1
"12357","6916056",5,3,0.0188713595530395,1,1,3490,4,TRUE,"low",1
"12358","6916058",32,2,0.0350007210122862,5,2,8304,4,TRUE,"low",1
"12359","6916060",8,4,0.0172274243977459,1,1,3595,4,TRUE,"low",1
"12360","6916070",20,0,0.0652826271789097,1,1,2500,4,TRUE,"low",1
"12361","6916072",12,5,0.0906858387587595,3,2.5,10570,4,TRUE,"low",1
"12362","6916081",5,3,0.0103832977121834,2,2,6800,4,TRUE,"low",1
"12363","6916097",3,0,0.0618615752416612,3,1,3400,4,TRUE,"low",1
"12364","6916114",10,0,0.0318243722857214,1,1,2650,4,TRUE,"low",1
"12365","6916122",3,3,0.0961083815875606,4,2,4695,4,TRUE,"low",1
"12366","6916125",32,2,0.0350007210122862,2,1,4165,4,TRUE,"low",1
"12367","6916137",4,1,0.00274520151901327,2,2.5,8795,4,TRUE,"low",1
"12368","6916145",12,1,0.161382296771917,0,1,1850,4,TRUE,"medium",2
"12369","6916149",3,3,0.0113945702586718,2,2,5350,4,TRUE,"low",1
"12370","6916152",12,0,0.0551627810337751,2,1,2000,4,TRUE,"low",1
"12371","6916164",8,2,0.0368218863093715,1,1,3260,4,TRUE,"low",1
"12372","6916166",11,0,0.0235749305699946,3,1,5295,4,TRUE,"medium",2
"12373","6916173",7,3,0.0428544951128833,1,1,4195,4,TRUE,"low",1
"12374","6916177",7,5,0.0908303904614496,3,3,11550,4,TRUE,"low",1
"12375","6916187",16,2,0.14634307927395,0,1,1400,4,TRUE,"high",3
"12376","6916193",5,0,0.154134568255729,1,1,1200,4,TRUE,"high",3
"12377","6916202",4,1,0.102833960204692,3,2,4000,4,TRUE,"low",1
"12378","6916212",7,5,0.0194993413063091,3,3,5610,4,TRUE,"medium",2
"12379","6916223",3,2,0.0118089750351104,1,1,6750,4,TRUE,"low",1
"12380","6916224",32,2,0.0371252287720958,1,1,3599,4,TRUE,"low",1
"12381","6916230",5,4,0.0123252980239775,1,1,3100,4,TRUE,"medium",2
"12382","6916250",6,4,0.0187074025824064,1,1,3850,4,TRUE,"low",1
"12383","6916256",18,3,0.145906472205254,1,1,1875,4,TRUE,"medium",2
"12384","6916265",4,5,0.0187074025824064,1,1,3845,4,TRUE,"low",1
"12385","6916266",4,1,0.0463157926778795,0,1,1900,4,TRUE,"medium",2
"12386","6916285",1,0,0.152908011403529,3,2.5,3650,4,TRUE,"low",1
"12387","6916287",5,0,0.087308260155493,1,1,2695,4,TRUE,"low",1
"12388","6916294",0,3,0.0893314992115319,0,1,1995,4,TRUE,"low",1
"12389","6916301",0,5,0.0617425010133197,1,1,3800,4,TRUE,"low",1
"12390","6916310",0,5,0.0503888869829405,0,1,3200,4,TRUE,"low",1
"12391","6916320",9,3,0.0293714421058918,2,1,7000,4,TRUE,"low",1
"12392","6916322",0,4,0.0510072980207746,3,2,4495,4,TRUE,"low",1
"12393","6916334",4,1,0.141223698901355,3,1,2700,4,TRUE,"medium",2
"12394","6916337",0,3,0.0246023590612774,3,1,6095,4,TRUE,"low",1
"12395","6916343",0,2,0.0789617004083581,1,1,3204,4,TRUE,"low",1
"12396","6916355",0,2,0.0227454956283637,0,1,2595,4,TRUE,"low",1
"12397","6916374",0,5,0.0503888869829405,3,1,7100,4,TRUE,"low",1
"12398","6916397",1,4,0.137933675552343,3,1,3200,4,TRUE,"low",1
"12399","6916406",0,1,0.0162841368018056,1,1,2800,4,TRUE,"low",1
"12400","6916408",6,3,0.0462036006322016,0,1,3000,4,TRUE,"low",1
"12401","6916413",3,2,0.180445421253578,0,1,1500,4,TRUE,"low",1
"12402","6916427",0,5,0.0503888869829405,2,1,6195,4,TRUE,"low",1
"12403","6916447",5,6,0.0291435891986556,2,1,4295,4,TRUE,"low",1
"12404","6916448",6,2,0.0509785024434812,1,1,2495,4,TRUE,"low",1
"12405","6916451",0,3,0.0841558318322602,1,1,4000,4,TRUE,"low",1
"12406","6916465",0,2,0.124898180576743,4,1,3100,4,TRUE,"low",1
"12407","6916487",3,2,0.0381411307040005,0,1,2475,4,TRUE,"low",1
"12408","6916506",3,1,0.0502194039329442,0,1,1850,4,TRUE,"medium",2
"12409","6916518",7,11,0.076775836507201,2,1,6450,4,TRUE,"low",1
"12410","6916536",11,7,0.00449124385666188,1,1,5395,4,TRUE,"low",1
"12411","6916537",3,0,0.0775078813500939,2,1,2650,4,TRUE,"medium",2
"12412","6916552",10,10,0.0206536353066482,1,1,6500,4,TRUE,"low",1
"12413","6916556",5,0,0.0374715405525334,2,1,3000,4,TRUE,"low",1
"12414","6916579",3,5,0.0425087333542192,0,1,2200,4,TRUE,"low",1
"12415","6916592",6,0,0.104199429803531,3,2,4000,4,TRUE,"low",1
"12416","6916596",6,5,0.0308718893393328,2,1,4233,4,TRUE,"low",1
"12417","6916600",3,3,0.088092806921907,1,1,2350,4,TRUE,"low",1
"12418","6916604",5,4,0.0508097208354826,1,1,2250,4,TRUE,"low",1
"12419","6916608",4,3,0.0962265167787975,3,2,3595,4,TRUE,"low",1
"12420","6916616",8,5,0.0743246373107855,2,1,3795,4,TRUE,"low",1
"12421","6916617",4,2,0.139787921335788,1,1,1850,4,TRUE,"medium",2
"12422","6916619",3,4,0.0146095356319082,2,1,4495,4,TRUE,"low",1
"12423","6916622",8,3,0.0589777716718758,2,1,3250,4,TRUE,"low",1
"12424","6916629",4,2,0.0201609675209286,0,1,2900,4,TRUE,"low",1
"12425","6916633",4,1,0.0255042308525508,1,1,2300,4,TRUE,"low",1
"12426","6916635",4,2,0.0182048859205435,2,1,4195,4,TRUE,"medium",2
"12427","6916661",5,1,0.0588382912003785,0,1,2095,4,TRUE,"low",1
"12428","6916663",4,8,0.0167490695675955,1,1,2900,4,TRUE,"low",1
"12429","6916668",7,2,0.0415584599255124,2,1,3000,4,TRUE,"low",1
"12430","6916684",3,2,0.0904017157546291,0,1,1825,4,TRUE,"low",1
"12431","6916693",5,2,0.137933675552343,2,1,2600,4,TRUE,"medium",2
"12432","6916696",5,1,0.0802822487937409,2,1,2950,4,TRUE,"low",1
"12433","6916699",3,2,0.0263438461766641,0,1,2350,4,TRUE,"medium",2
"12434","6916711",7,4,0.0537260712445985,1,1,2400,4,TRUE,"low",1
"12435","6916719",10,5,0.146674660836078,2,1,2500,4,TRUE,"low",1
"12436","6916723",5,3,0.0165165538590812,3,2,6300,4,TRUE,"low",1
"12437","6916748",6,0,0.0815303604271424,3,2,4375,4,TRUE,"low",1
"12438","6916758",4,1,0.0754293101611005,2,1.5,3200,4,TRUE,"low",1
"12439","6916759",4,1,0.102434854572941,2,2,3300,4,TRUE,"low",1
"12440","6916765",4,1,0.0661783580287372,1,1,2900,4,TRUE,"medium",2
"12441","6916767",3,1,0.0797734629521608,0,1,2150,4,TRUE,"low",1
"12442","6916788",4,4,0.00670466042242521,0,1,2676,4,TRUE,"low",1
"12443","6916799",6,3,0.0399994858889445,2,1,3495,4,TRUE,"medium",2
"12444","6916805",8,5,0.0672619563451709,1,2,3200,4,TRUE,"medium",2
"12445","6916835",8,4,0.00550089187133188,1,1,3600,4,TRUE,"low",1
"12446","6916849",5,10,0.0901731587080053,0,1,2100,4,TRUE,"medium",2
"12447","6916863",5,0,0.0828614170249328,1,1,1795,4,TRUE,"medium",2
"12448","6916869",9,5,0.0824600146215122,4,2,3200,4,TRUE,"low",1
"12449","6916888",6,6,0.00563342803096028,2,1,3350,4,TRUE,"low",1
"12450","6916889",11,18,0.00464676569024576,2,1,4515,4,TRUE,"low",1
"12451","6916904",5,5,0.00488405276179583,0,1,3346,4,TRUE,"low",1
"12452","6916910",5,5,0.00879471837979802,2,1,3323,4,TRUE,"low",1
"12453","6916916",4,0,0.0686035419740105,0,1,1700,4,TRUE,"medium",2
"12454","6916927",3,4,0.0842551812732051,1,1,3050,4,TRUE,"medium",2
"12455","6916937",12,5,0.0881579007881832,1,1,2550,4,TRUE,"low",1
"12456","6916956",4,5,0.00736143677415899,0,1,3221,4,TRUE,"low",1
"12457","6916957",5,6,0.0376093917975282,2,1,3000,4,TRUE,"medium",2
"12458","6916966",4,5,0.00736143677415899,0,1,2782,4,TRUE,"low",1
"12459","6916971",4,5,0.0103636871517798,0,1,3215,4,TRUE,"low",1
"12460","6917011",8,0,0.0832334738634705,2,2,2950,4,TRUE,"medium",2
"12461","6917015",8,6,0.0472533109038928,2,1,3500,4,TRUE,"high",3
"12462","6917035",6,4,0.00736143677415899,2,1,3550,4,TRUE,"low",1
"12463","6917047",6,0,0.0675637485000678,2,1,3995,4,TRUE,"low",1
"12464","6917050",5,2,0.0256068594595345,2,1,3200,4,TRUE,"low",1
"12465","6917056",4,4,0.0392082036234771,1,1,2950,4,TRUE,"low",1
"12466","6917057",6,6,0.00197214892440281,1,1,3500,4,TRUE,"medium",2
"12467","6917067",4,2,0.0848085635497994,0,1,1700,4,TRUE,"high",3
"12468","6917069",8,2,0.0501445539553436,2,1,2795,4,TRUE,"low",1
"12469","6917073",6,0,0.148273959990892,2,1,2300,4,TRUE,"low",1
"12470","6917075",2,3,0.0681504430754566,0,1,1650,4,TRUE,"high",3
"12471","6917077",4,2,0.0653419613371091,3,1,2200,4,TRUE,"medium",2
"12472","6917082",9,4,0.0538393732446832,0,1,1850,4,TRUE,"medium",2
"12473","6917095",8,3,0.0987806218414324,3,1,2950,4,TRUE,"medium",2
"12474","6917099",5,1,0.0462608600371909,3,1,2999,4,TRUE,"medium",2
"12475","6917100",3,3,0.0516268071003857,0,1,2600,4,TRUE,"low",1
"12476","6917115",4,5,0.045040033874098,1,1,2750,4,TRUE,"low",1
"12477","6917120",6,3,0.105096893347899,2,1,2000,4,TRUE,"medium",2
"12478","6917152",0,1,0.0508858576755852,1,1,2700,4,TRUE,"low",1
"12479","6917169",0,5,0.0487786142830993,1,1,3595,4,TRUE,"low",1
"12480","6917172",0,0,0.0782428623670025,3,1,4150,4,TRUE,"low",1
"12481","6917173",0,2,0.180445421253578,0,1,1500,4,TRUE,"low",1
"12482","6917176",1,2,0.0903595150019052,1,2,2275,4,TRUE,"low",1
"12483","6917177",6,1,0.0353917254648558,1,1,3745,4,TRUE,"low",1
"12484","6917178",7,1,0.14005566483145,1,1,2050,4,TRUE,"low",1
"12485","6917202",3,3,0.0287941662733942,1,1,2465,4,TRUE,"low",1
"12486","6917207",4,2,0.0668703056025624,0,1,1999,4,TRUE,"low",1
"12487","6917211",3,1,0.0252225433170373,2,1,3600,4,TRUE,"low",1
"12488","6917212",5,1,0.0743246373107855,0,1,2595,4,TRUE,"low",1
"12489","6917217",6,1,0.0763682310347692,1,1,1450,4,TRUE,"low",1
"12490","6917266",11,4,0.032090099273453,2,2,5450,4,TRUE,"low",1
"12491","6917270",0,4,0.0409979874064585,0,1,2650,4,TRUE,"low",1
"12492","6917271",0,1,0.0159078336482408,2,1,3395,4,TRUE,"low",1
"12493","6917275",0,3,0.00619305993673871,1,1,3395,4,TRUE,"low",1
"12494","6917293",4,2,0.0698302905004708,0,1,2300,4,TRUE,"low",1
"12495","6917300",5,3,0.0158094576561041,1,1,3250,4,TRUE,"low",1
"12496","6917312",5,4,0.036646543239159,3,2,7900,4,TRUE,"low",1
"12497","6917318",3,1,0.0549463160856087,0,1,2450,4,TRUE,"low",1
"12498","6917326",7,2,0.080912401591975,3,1,2800,4,TRUE,"low",1
"12499","6917330",9,1,0.049851727867555,2,3,5700,4,TRUE,"low",1
"12500","6917340",0,0,0.0892500956379339,0,1,2100,4,TRUE,"low",1
"12501","6917352",0,3,0.129189388385346,2,2,2500,4,TRUE,"low",1
"12502","6917371",3,0,0.0463441760244026,0,1,2200,4,TRUE,"medium",2
"12503","6917392",5,3,0.0146153012757127,1,1,2750,4,TRUE,"low",1
"12504","6917396",3,3,0.084691789397674,2,1,2850,4,TRUE,"low",1
"12505","6917407",0,1,0.0508858576755852,0,1,2250,4,TRUE,"low",1
"12506","6917414",12,4,0.0672706583242673,3,2,12600,4,TRUE,"low",1
"12507","6917419",3,1,0.0807905953151751,2,1,5000,4,TRUE,"low",1
"12508","6917423",13,4,0.0672706583242673,2,2,7100,4,TRUE,"low",1
"12509","6917443",5,4,0.016801819287799,0,1,3100,4,TRUE,"low",1
"12510","6917444",2,1,0.0382006428137041,3,1,4300,4,TRUE,"medium",2
"12511","6917456",3,3,0.092028637887234,2,1,2350,4,TRUE,"medium",2
"12512","6917475",2,3,0.0390630691495208,4,1,4250,4,TRUE,"low",1
"12513","6917498",3,1,0.0588961724679952,3,1,3600,4,TRUE,"low",1
"12514","6917520",4,5,0.0658627283930692,1,1,3950,4,TRUE,"low",1
"12515","6917523",0,3,0.00619305993673871,1,1,3595,4,TRUE,"low",1
"12516","6917524",0,3,0.0807923256960673,1,1,2425,4,TRUE,"low",1
"12517","6917561",4,3,0.0651820617300522,1,1,2599,4,TRUE,"low",1
"12518","6917563",1,3,0.0931703922465662,0,1,1945,4,TRUE,"low",1
"12519","6917575",2,2,0.085023157030192,2,1,2800,4,TRUE,"low",1
"12520","6917610",11,4,0.0672706583242673,1,1,3875,4,TRUE,"low",1
"12521","6917626",2,2,0.0837738133988226,1,1,2295,4,TRUE,"low",1
"12522","6917633",1,3,0.0664196447700494,0,1,2300,4,TRUE,"low",1
"12523","6917638",6,2,0.0708185746212127,0,1,2750,4,TRUE,"low",1
"12524","6917663",7,0,0.146242801024125,2,1,2400,4,TRUE,"low",1
"12525","6917665",5,1,0.0893314992115319,0,1,1895,4,TRUE,"low",1
"12526","6917668",0,2,0.117345955326033,2,1,2500,4,TRUE,"low",1
"12527","6917680",1,3,0.0227581508778761,2,1,2500,4,TRUE,"low",1
"12528","6917681",15,5,0.0409979874064585,0,1,2750,4,TRUE,"low",1
"12529","6917703",4,9,0.0901731587080053,1,1.5,3100,4,TRUE,"low",1
"12530","6917714",5,14,0.090807645775998,2,2,4995,4,TRUE,"low",1
"12531","6917721",10,5,0.0404171799038504,1,1,3150,4,TRUE,"low",1
"12532","6917734",5,3,0.103286766777643,2,1,3000,4,TRUE,"low",1
"12533","6917736",2,2,0.0226357184860555,2,1,3400,4,TRUE,"medium",2
"12534","6917746",12,1,0.0630757244221671,2,2,1950,4,TRUE,"medium",2
"12535","6917750",6,3,0.107907606086785,1,1,1800,4,TRUE,"medium",2
"12536","6917764",6,0,0.0835057010711358,2,1,1795,4,TRUE,"medium",2
"12537","6917765",8,0,0.0967671204045082,1,1,2065,4,TRUE,"low",1
"12538","6917768",8,5,0.00825212041720071,0,1,2782,4,TRUE,"low",1
"12539","6917772",5,4,0.189468050318199,2,1,2000,4,TRUE,"medium",2
"12540","6917780",4,4,0.0558010948940941,1,1,3300,4,TRUE,"low",1
"12541","6917781",4,9,0.00270024654058767,2,2,10000,4,TRUE,"low",1
"12542","6917788",4,4,0.0661783580287372,1,1,3750,4,TRUE,"medium",2
"12543","6917796",2,2,0.025480600687191,2,1,4900,4,TRUE,"low",1
"12544","6917814",1,5,0.0394547440921869,2,2,7635,4,TRUE,"low",1
"12545","6917817",9,4,0.0182541718897396,0,1,3710,4,TRUE,"low",1
"12546","6917829",9,4,0.0182541718897396,1,1,5270,4,TRUE,"low",1
"12547","6917845",2,6,0.0520848708492173,1,1,3995,4,TRUE,"low",1
"12548","6917866",4,4,0.0549463160856087,1,1,2995,4,TRUE,"low",1
"12549","6917871",4,7,0.0217987676573705,2,1,4250,4,TRUE,"medium",2
"12550","6917876",4,7,0.0088100426434864,0,1,2395,4,TRUE,"low",1
"12551","6917883",11,13,0.00819654630805407,2,1,3295,4,TRUE,"medium",2
"12552","6917887",5,6,0.0509759136394785,1,1,2600,4,TRUE,"low",1
"12553","6917889",10,10,0.00274520151901327,2,2,5995,4,TRUE,"low",1
"12554","6917898",7,8,0.024940955302081,4,2,7495,4,TRUE,"medium",2
"12555","6917909",7,5,0.117345955326033,0,1,1795,4,TRUE,"low",1
"12556","6917927",4,4,0.0843172867885334,1,1,2600,4,TRUE,"medium",2
"12557","6917933",5,8,0.0206536353066482,1,1,4700,4,TRUE,"low",1
"12558","6917950",5,8,0.0561782549691596,1,1,2760,4,TRUE,"medium",2
"12559","6917955",3,4,0.0462036006322016,0,1,2500,4,TRUE,"medium",2
"12560","6917967",9,15,0.0279033182861838,2,1,2890,4,TRUE,"medium",2
"12561","6917975",7,8,0.0101558894923059,3,1,4025,4,TRUE,"low",1
"12562","6917979",8,4,0.0814289520464336,1,1,2200,4,TRUE,"low",1
"12563","6917996",3,6,0.0892500956379339,1,1,2800,4,TRUE,"low",1
"12564","6918004",11,8,0.0432791061758389,0,1,2600,4,TRUE,"medium",2
"12565","6918023",5,10,0.0439301337509888,2,1,3350,4,TRUE,"low",1
"12566","6918027",7,5,0.0291229083606008,3,1,5000,4,TRUE,"low",1
"12567","6918028",5,7,0.0819649785663389,0,1,2200,4,TRUE,"low",1
"12568","6918057",5,8,0.00768221396343458,2,1,3025,4,TRUE,"low",1
"12569","6918080",14,10,0.102563885122305,3,1,2400,4,TRUE,"medium",2
"12570","6918083",5,5,0.0260434903839674,0,1,2725,4,TRUE,"low",1
"12571","6918087",4,2,0.0269196168505485,1,1,3800,4,TRUE,"low",1
"12572","6918103",4,1,0.0743246373107855,0,1,2650,4,TRUE,"low",1
"12573","6918104",5,9,0.0739784207142903,1,1,3850,4,TRUE,"low",1
"12574","6918118",8,9,0.0872343128096925,0,1,3430,4,TRUE,"low",1
"12575","6918120",5,4,0.0114789081092178,2,2,16000,4,TRUE,"low",1
"12576","6918128",4,12,0.0490960168586011,0,1,2600,4,TRUE,"low",1
"12577","6918160",4,6,0.0787805574452272,2,2,8500,4,TRUE,"low",1
"12578","6918162",5,10,0.0863718203546707,4,2,5000,4,TRUE,"medium",2
"12579","6918176",9,6,0.117345955326033,2,1,2795,4,TRUE,"medium",2
"12580","6918188",6,12,0.0354262909627808,1,1.5,4915,4,TRUE,"low",1
"12581","6918192",6,10,0.0659433212037485,1,1,2676,4,TRUE,"low",1
"12582","6918197",7,12,0.0017405721415696,0,1,3000,4,TRUE,"low",1
"12583","6918214",5,8,0.0101558894923059,1,1,2390,4,TRUE,"high",3
"12584","6918224",5,5,0.032497743173643,1,1,3500,4,TRUE,"medium",2
"12585","6918232",4,6,0.00930572035793239,3,1,3450,4,TRUE,"low",1
"12586","6918233",6,5,0.0319320721435385,3,2,4904,4,TRUE,"high",3
"12587","6918242",7,10,0.0757197805819619,1,1,3650,4,TRUE,"low",1
"12588","6918245",4,8,0.0480036222735305,2,1,3300,4,TRUE,"low",1
"12589","6918248",4,7,0.0864723155199409,1,1,2800,4,TRUE,"medium",2
"12590","6918252",5,5,0.0044865077042187,0,1,2550,4,TRUE,"low",1
"12591","6918253",3,3,0.0270637756305431,1,1,2595,4,TRUE,"low",1
"12592","6918256",6,3,0.0257162429483807,4,2,4900,4,TRUE,"high",3
"12593","6918262",5,5,0.0753242033570873,2,2,2695,4,TRUE,"high",3
"12594","6918274",4,10,0.081278449858378,1,1,2600,4,TRUE,"low",1
"12595","6918286",5,3,0.0809434766449981,1,1,2395,4,TRUE,"low",1
"12596","6918304",4,8,0.00471690485170191,2,1,3400,4,TRUE,"low",1
"12597","6918319",3,0,0.01927969220138,0,1,1995,4,TRUE,"high",3
"12598","6918321",6,12,0.0443682146517067,2,1,3163,4,TRUE,"high",3
"12599","6918323",5,4,0.0499295232440701,3,1,4350,4,TRUE,"low",1
"12600","6918331",2,4,0.0353917254648558,1,1,2600,4,TRUE,"high",3
"12601","6918346",18,8,0.0517598302873918,0,0,2450,4,TRUE,"low",1
"12602","6918347",8,9,0.0970787375864543,3,2,3700,4,TRUE,"medium",2
"12603","6918348",4,4,0.0269271961291927,1,1,3500,4,TRUE,"low",1
"12604","6918367",3,0,0.073719869854601,1,1,2800,4,TRUE,"low",1
"12605","6918368",7,5,0.10046860042511,1,1,2550,4,TRUE,"low",1
"12606","6918384",5,4,0.0314639280983771,3,1,3689,4,TRUE,"medium",2
"12607","6918390",6,8,0.00768221396343458,4,1,4200,4,TRUE,"medium",2
"12608","6918397",4,8,0.0101558894923059,1,1,2750,4,TRUE,"low",1
"12609","6918418",10,12,0.045328008685358,3,1.5,4617,4,TRUE,"low",1
"12610","6918428",4,8,0.0101558894923059,1,1,2490,4,TRUE,"medium",2
"12611","6918442",5,10,0.0392546480226218,2,2,5770,4,TRUE,"low",1
"12612","6918456",4,7,0.00768221396343458,0,1,2500,4,TRUE,"low",1
"12613","6918457",7,10,0.0017405721415696,2,2,5250,4,TRUE,"low",1
"12614","6918460",8,14,0.0519542322759219,1,1,3550,4,TRUE,"low",1
"12615","6918471",10,10,0.0271628369538188,1,1,4500,4,TRUE,"low",1
"12616","6918486",4,6,0.0165165538590812,0,1,2795,4,TRUE,"low",1
"12617","6918488",2,1,0.0192953365189676,2,1,2895,4,TRUE,"medium",2
"12618","6918494",3,10,0.0863718203546707,2,1,2800,4,TRUE,"medium",2
"12619","6918497",7,19,0.0288255354049248,1,1,2995,4,TRUE,"high",3
"12620","6918512",4,10,0.00471690485170191,3,1,3300,4,TRUE,"low",1
"12621","6918516",8,10,0.028901122666429,3,3,15000,4,TRUE,"low",1
"12622","6918518",15,16,0.0568800880043259,2,1,5000,4,TRUE,"medium",2
