listing_id,created_hour,manager_score,building_score
7050995,1,1,1.107772146
7100896,1,1,1.107772146
6972359,1,1,1.107772146
7101099,1,1,1.107772146
6992797,1,1,1.107772146
7100764,1,1,1.107772146
6992713,1,1,1.107772146
7034235,1,1,1.107772146
7094694,1,1.25,1.107772146
7100745,1,1,1.107772146
6833080,7,1.341463415,1.107772146
6907499,5,1.341463415,1.107772146
6862626,14,1.25,1.107772146
6942281,4,1,1.107772146
6862743,16,1.25,1.107772146
6862609,13,1.25,1.107772146
6862046,6,1.185185185,1.107772146
6846065,1,1,1.107772146
7220182,1,1.194444444,1.107772146
7220147,1,1,1.107772146
7095094,1,1,1.107772146
6981582,1,1,1.107772146
6992393,1,1,1.107772146
6961652,1,1,1.107772146
7100969,1,1,1.107772146
6966218,1,1.194444444,1.107772146
7106658,1,1,1.107772146
6954977,1,1.194444444,1.107772146
7027131,1,1,1.107772146
6812524,1,1,1.107772146
7068847,1,1,1.107772146
7161383,1,1,1.107772146
7077230,1,1,1.107772146
7186467,1,1,1.107772146
7122606,1,1,1.107772146
7014525,1,1,1.107772146
7009677,1,1,1.107772146
7034210,1,1,1.107772146
6885048,1,1,1.107772146
7077631,1,1.194444444,1.107772146
7106225,1,1,1.107772146
7014710,1,1,1.107772146
6977389,1,1,1.107772146
7174666,1,1,1.107772146
6981397,1,1,1.107772146
6909414,1,1,1.107772146
6939571,1,1,1.107772146
6850701,1,1,1.107772146
7186657,1,1,1.107772146
6863146,1,1,1.107772146
7068257,1,1,1.107772146
6828260,1,1,1.107772146
6925089,2,1.208333333,1.107772146
7174725,1,1,1.107772146
6843329,3,1.208333333,1.107772146
7059072,3,1.529411765,1.107772146
7077376,1,1,1.107772146
7222851,1,1.381365969,1.107772146
6923230,12,1.208333333,1.107772146
6992644,1,1,1.107772146
7068077,1,1,1.107772146
7027474,1,1,1.107772146
6893945,3,1.4,1.107772146
7202394,1,1,1.107772146
6966125,1,1,1.107772146
7122776,1,1,1.107772146
6972497,1,1,1.107772146
7100840,1,1,1.107772146
7034523,1,1,1.107772146
6992573,1,1,1.107772146
7087774,1,1,1.107772146
7015085,1,1,1.107772146
7228090,1,1,1.107772146
6939462,1,1,1.107772146
7228390,1,1,1.107772146
7174745,1,1,1.107772146
6927659,5,1.454545455,1.107772146
6977267,1,1,1.107772146
7044754,6,1.885813149,1.107772146
7108978,4,1.25,1.107772146
7210057,6,1,1.107772146
7211285,7,1,1.107772146
7045745,1,1,1.107772146
6863048,1,1,1.107772146
6819842,1,1,1.107772146
6827631,1,1,1.107772146
6863399,1,1,1.107772146
6869303,1,1,1.107772146
6854193,1,1,1.107772146
6885325,1,1,1.107772146
6812452,1,1,1.107772146
6954985,1,1,1.107772146
6966212,1,1,1.107772146
7081135,1,1,1.107772146
7209022,5,1.166666667,1.107772146
6904068,1,1,1.107772146
6961725,1,1,1.107772146
7017017,5,1,1.107772146
7210503,7,1.166666667,1.107772146
7209644,6,1.166666667,1.107772146
6813868,2,1,1.107772146
7216541,5,1.37037037,1.107772146
7097486,4,1,1.107772146
6959118,5,1.181818182,1.107772146
7192806,6,1.181818182,1.107772146
6890264,3,1.261780105,1.107772146
7177938,5,1.37037037,1.107772146
6986520,4,1.37037037,1.107772146
6825831,5,1.37037037,1.107772146
7076348,5,1.181818182,1.107772146
7137407,5,1.571428571,1.107772146
6899317,2,1.64,1.107772146
7111455,1,1,1.107772146
7165893,1,1,1.107772146
6926672,5,1.37037037,1.107772146
7040361,1,1,1.107772146
7098611,5,1,1.107772146
6905568,3,1.381365969,1.107772146
7051321,1,1,1.107772146
7212412,14,1,1.107772146
6952010,1,1,1.107772146
7217391,1,1,1.107772146
6841553,1,1,1.107772146
6862948,1,1,1.107772146
7128232,1,1,1.107772146
6835747,1,1,1.107772146
7100661,1,1,1.107772146
7034447,1,1,1.107772146
7106667,1,1,1.107772146
7144613,1,1,1.107772146
7161187,1,1,1.107772146
6897518,1,1,1.107772146
7161065,1,1,1.107772146
7179400,1,1.381365969,1.107772146
7161165,1,1,1.107772146
6888444,1,1.269230769,1.107772146
7204734,3,1.381365969,1.107772146
7117201,1,1.269230769,1.107772146
7089361,3,1,1.107772146
6822664,1,1,1.107772146
7153641,1,1.269230769,1.107772146
6844396,5,1.769230769,1.107772146
7219285,4,1.011627907,1.107772146
7004089,1,1,1.107772146
7170687,6,1.37037037,1.107772146
7008978,1,1,1.107772146
6821811,3,1,1.107772146
7013837,5,1.769230769,1.107772146
6817823,1,1,1.107772146
6975536,5,1.769230769,1.107772146
6912769,5,1.769230769,1.107772146
6896335,6,1.769230769,1.107772146
7272800,17,1.398305085,1.107772146
7202831,1,1.464285714,1.107772146
6913370,5,1.37037037,1.107772146
7111503,1,1.384615385,1.107772146
6917217,1,1,1.107772146
6954847,1,1,1.107772146
7106215,1,1,1.107772146
6966135,1,1,1.107772146
6817428,1,1,1.107772146
7228413,1,1,1.107772146
6827900,1,1,1.107772146
6817709,1,1,1.107772146
7219689,1,1.464285714,1.107772146
7081160,1,1,1.107772146
7163071,3,1,1.107772146
7448947,4,1.398305085,1.107772146
6944534,1,1.464285714,1.107772146
7025396,14,1.666666667,1.107772146
6922235,3,1.333333333,1.107772146
7222702,1,1,1.107772146
7220153,1,1,1.107772146
7004129,1,1,1.107772146
7015026,1,1.1875,1.107772146
7228231,1,1,1.107772146
7169661,5,1,1.107772146
7215037,3,1,1.107772146
6936890,3,1.333333333,1.107772146
6968959,4,1,1.107772146
7106398,1,1.381365969,1.107772146
7163153,3,1.153846154,1.107772146
6972316,1,1.381365969,1.107772146
7143848,5,2,1.107772146
6922607,3,1.24025974,1.107772146
7133040,19,1.398305085,1.107772146
6841738,1,1,1.107772146
6897439,1,1,1.107772146
6850909,1,1,1.107772146
6972448,1,1.381365969,1.107772146
7009685,1,1,1.107772146
6869504,1,1.381365969,1.107772146
6934192,19,1.381365969,1.107772146
7081102,1,1,1.107772146
7156225,1,1,1.107772146
6874973,1,1,1.107772146
6991730,12,1.381365969,1.107772146
7096891,3,1,1.107772146
6880761,1,1,1.107772146
7178464,6,1.489361702,1.107772146
6979338,3,1,1.107772146
6874754,1,1,1.107772146
6817685,1,1,1.107772146
6905515,3,1,1.107772146
7505675,15,1.5,1.107772146
7027028,1,1,1.107772146
6923742,1,1,1.107772146
6909318,1,1,1.107772146
6934542,1,1,1.107772146
7009228,1,1,1.107772146
7133100,21,1.398305085,1.107772146
6996068,5,1.578947368,1.107772146
6982910,3,1.381365969,1.107772146
7186941,1,1,1.107772146
6833244,7,1,1.107772146
6845391,6,1,1.107772146
6869357,1,1,1.107772146
6883880,4,1,1.107772146
6877292,4,1.578947368,1.107772146
7186672,1,1.333333333,1.107772146
7201670,6,1.60443038,1.107772146
7039887,15,1,1.107772146
6934651,1,1.381365969,1.107772146
6922577,3,1.24025974,1.107772146
7032499,7,1.5,1.107772146
6953845,3,1,1.107772146
6952066,1,1,1.107772146
6961777,1,1,1.107772146
6920946,1,1,1.107772146
7158301,12,1,1.107772146
7158337,12,1,1.107772146
6977003,1,1,1.107772146
7158229,12,1,1.107772146
7189412,3,1,1.107772146
7158471,12,1,1.107772146
7158305,12,1,1.107772146
7221812,3,1,1.107772146
7189706,3,1,1.107772146
7186377,1,1,1.107772146
7196412,1,1,1.107772146
6909302,1,1,1.107772146
7202552,1,1,1.107772146
7040353,1,1,1.107772146
7191720,5,1,1.107772146
6827809,1,1,1.107772146
6934371,1,1.381365969,1.107772146
7045500,1,1,1.107772146
6997263,7,1.045454545,1.107772146
7039805,13,1,1.107772146
7045747,1,1.381365969,1.107772146
7011403,3,1,1.107772146
6944580,1,1,1.107772146
6859262,3,1,1.107772146
7076269,5,1,1.107772146
7065834,6,1.48,1.107772146
6925537,3,1.424242424,1.107772146
6917293,1,1,1.107772146
6936731,3,1.014634146,1.107772146
6897740,1,1,1.107772146
6914067,1,1,1.107772146
7055154,2,1.48,1.107772146
7011410,3,1.272727273,1.107772146
7212569,15,1,1.107772146
7219170,4,1,1.107772146
7211459,8,1.333333333,1.107772146
7211647,8,1.333333333,1.107772146
6911559,3,1.363636364,1.107772146
7040404,1,1,1.107772146
6903808,1,1,1.107772146
6887069,3,1.424242424,1.107772146
7068498,1,1,1.107772146
6817811,1,1,1.107772146
7017936,1,1,1.107772146
6911276,3,1.424242424,1.107772146
7106492,1,1,1.107772146
7132576,6,1.366666667,1.107772146
7142081,5,1.366666667,1.107772146
6983958,5,1,1.107772146
7133827,1,1,1.107772146
7040497,1,1,1.107772146
7108591,3,1.125,1.107772146
7106321,1,1,1.107772146
7040710,1,1,1.107772146
7228183,1,1,1.107772146
7187089,1,1,1.107772146
7227983,1,1,1.107772146
7089588,3,1,1.107772146
6814609,3,1,1.107772146
7090448,4,1,1.107772146
7157357,12,1,1.107772146
7124914,4,1,1.107772146
6995008,4,1,1.107772146
7199539,4,1,1.107772146
7138757,1,1,1.107772146
7001273,4,1,1.107772146
7048258,3,1,1.107772146
7088357,2,1,1.107772146
6910819,2,1.363636364,1.107772146
7224582,3,1,1.107772146
6973195,2,1,1.107772146
6880813,1,1,1.107772146
7078689,2,1,1.107772146
7079843,4,1,1.107772146
7168370,3,1,1.107772146
7081854,2,1,1.107772146
6984283,20,1.125,1.107772146
6973300,2,1,1.107772146
6946619,3,1,1.107772146
6853831,5,1.1,1.107772146
6957723,4,1,1.107772146
6928328,0,1.066666667,1.107772146
7098100,4,1,1.107772146
6944186,1,1,1.107772146
6871071,3,1,1.107772146
7218364,3,1,1.107772146
7205056,4,1,1.107772146
6899638,3,1,1.107772146
6847009,2,1,1.107772146
6956850,3,1,1.107772146
6898391,2,1,1.107772146
7204568,3,1,1.107772146
6864382,2,1,1.107772146
6935408,2,1,1.107772146
7169173,4,1,1.107772146
7005392,3,1,1.107772146
6900004,3,1,1.107772146
7223361,2,1,1.107772146
6864485,2,1,1.107772146
6957151,3,1,1.107772146
6847274,2,1,1.107772146
6880543,1,1,1.107772146
7098401,5,1,1.107772146
6879734,6,1.1,1.107772146
7023301,5,1,1.107772146
6864381,2,1,1.107772146
6848468,3,1,1.107772146
7168783,4,1,1.107772146
7122396,1,1,1.107772146
7037664,3,1,1.107772146
6824658,3,1,1.107772146
6849354,4,1,1.107772146
6905702,3,1.25,1.107772146
6945890,3,1,1.107772146
7006700,4,1,1.107772146
6911782,3,1.333333333,1.107772146
6945903,3,1,1.107772146
6999378,2,1,1.107772146
6848272,3,1,1.107772146
6838929,3,1,1.107772146
7204809,3,1,1.107772146
7167919,3,1,1.107772146
6961383,1,1,1.107772146
7042439,3,1,1.107772146
6848537,3,1,1.107772146
7204122,2,1,1.107772146
7137935,14,1,1.107772146
7070514,3,1,1.107772146
6974762,4,1,1.107772146
7033285,7,1.25,1.107772146
7205075,4,1,1.107772146
6956462,2,1,1.107772146
7191723,5,1,1.107772146
7214269,2,1,1.107772146
7218357,3,1,1.107772146
6847045,2,1,1.107772146
7096672,3,1,1.107772146
7186438,1,1,1.107772146
7224157,2,1,1.107772146
7037132,3,1,1.107772146
7037557,3,1,1.107772146
7224329,3,1,1.107772146
6847821,3,1,1.107772146
7081555,2,1,1.107772146
7082175,2,1,1.107772146
7006340,4,1,1.107772146
7070226,3,1,1.107772146
7081488,2,1,1.107772146
6945234,2,1,1.107772146
7067625,1,1,1.107772146
6952208,1,1,1.107772146
7095452,1,1,1.107772146
7153881,1,1,1.107772146
6947535,5,1,1.107772146
7212419,14,1,1.107772146
6906347,4,1.25,1.107772146
7012904,4,1.071428571,1.107772146
7087831,1,1,1.107772146
6837782,2,1.071428571,1.107772146
7034319,1,1,1.107772146
6952150,1,1,1.107772146
6952021,1,1,1.107772146
7056385,1,1,1.107772146
7089651,3,1,1.107772146
7204801,3,1,1.107772146
6942112,4,1.153846154,1.107772146
7135385,3,1.381365969,1.107772146
6983369,4,1.5,1.107772146
7111449,1,1,1.107772146
6817681,1,1,1.107772146
7089720,3,1,1.107772146
7058772,3,1,1.107772146
7001148,3,1,1.107772146
7198652,3,1,1.107772146
6843876,4,1,1.107772146
7179493,1,1.125,1.107772146
7130352,3,1,1.107772146
6896695,6,1.153846154,1.107772146
7190317,4,1,1.107772146
6944475,1,1.125,1.107772146
7112091,1,1.125,1.107772146
7130136,3,1,1.107772146
6849844,5,1.052083333,1.107772146
7130256,3,1,1.107772146
7104210,5,2,1.107772146
6989871,3,1.142857143,1.107772146
7160612,15,1.348837209,1.107772146
6846241,1,1,1.107772146
6863008,1,1,1.107772146
7019547,3,1,1.107772146
6835625,1,1,1.107772146
6929007,1,1,1.107772146
6852856,4,1.1953125,1.107772146
7178017,5,1.4375,1.107772146
6889429,2,1.255555556,1.107772146
6850208,6,1.4375,1.107772146
6969324,5,1.4375,1.107772146
7040440,1,1,1.107772146
6860441,5,1.4375,1.107772146
6825870,6,1.4375,1.107772146
7019758,5,1.4375,1.107772146
6890792,5,1.4375,1.107772146
6853837,5,1.411764706,1.107772146
6839032,4,1.090909091,1.107772146
6872144,4,1.090909091,1.107772146
6927709,5,1.1953125,1.107772146
7133360,1,1,1.107772146
6925484,3,1.090909091,1.107772146
6925411,3,1.090909091,1.107772146
6925882,3,1.090909091,1.107772146
7202786,1,1,1.107772146
7128220,1,1,1.107772146
6943999,15,1.636363636,1.107772146
7067573,1,1,1.107772146
7004070,1,1.636363636,1.107772146
7072943,1,1,1.107772146
7127900,1,1,1.107772146
7067620,1,1,1.107772146
7077210,1,1,1.107772146
6961138,1,1.636363636,1.107772146
7020264,17,1.381365969,1.107772146
6838200,3,1.117647059,1.107772146
6920168,4,1.333333333,1.107772146
6911997,4,1.255555556,1.107772146
7165898,1,1.375,1.107772146
7208613,4,1.381365969,1.107772146
6944138,1,1,1.107772146
6837640,2,1.117647059,1.107772146
6961433,1,1.381365969,1.107772146
6942941,5,1.255555556,1.107772146
6902720,6,1.255555556,1.107772146
6943773,6,1.255555556,1.107772146
7146553,4,1,1.107772146
6902181,6,1.255555556,1.107772146
7190444,4,1,1.107772146
7058879,3,1.301369863,1.107772146
7108713,3,1.381365969,1.107772146
6863523,1,1.628571429,1.107772146
7070736,3,1,1.107772146
7186595,1,1,1.107772146
7186745,1,1.058558559,1.107772146
7106346,1,1,1.107772146
7076237,5,1,1.107772146
7076188,5,1,1.107772146
7049241,4,1,1.107772146
7135718,4,1,1.107772146
7188529,2,1,1.107772146
7196873,1,1,1.107772146
6974037,3,1,1.107772146
6848360,3,1,1.107772146
6979376,3,1,1.107772146
6883265,4,1,1.107772146
6925881,3,1,1.107772146
6876602,3,1,1.107772146
7111544,1,1.381365969,1.107772146
7212815,1,1.375,1.107772146
7186761,1,1,1.107772146
6862939,1,1,1.107772146
6934749,1,1,1.107772146
7166104,1,1,1.107772146
6863055,1,1,1.107772146
7133677,1,1,1.107772146
6992320,1,1,1.107772146
6998216,1,1,1.107772146
6903334,1,1,1.107772146
7087860,1,1,1.107772146
6981450,1,1,1.107772146
7133681,1,1,1.107772146
6890404,3,1.261780105,1.107772146
7133422,1,1,1.107772146
7133390,1,1,1.107772146
6920386,4,1.261780105,1.107772146
7221797,3,1,1.107772146
6836210,1,1,1.107772146
6848305,3,1.381365969,1.107772146
6819855,1,1,1.107772146
7165828,1,1,1.107772146
7070493,3,1,1.107772146
6992417,1,1,1.107772146
6877434,4,1.261780105,1.107772146
7166452,1,1,1.107772146
6822682,1,1,1.107772146
7100699,1,1.333333333,1.107772146
6817707,1,1,1.107772146
7056464,1,1,1.107772146
7219923,1,1,1.107772146
7220038,1,1,1.107772146
7138758,1,1,1.107772146
7138528,1,1,1.107772146
7111988,1,1,1.107772146
7006932,4,1,1.107772146
6879188,6,1,1.107772146
7140315,3,1,1.107772146
6846290,1,1,1.107772146
6938824,13,1,1.107772146
6928560,1,1,1.107772146
7155031,3,1.261780105,1.107772146
6862050,6,1.080952381,1.107772146
6851114,1,1,1.107772146
7128125,1,1,1.107772146
6897819,1,1.381365969,1.107772146
7103847,4,1.029126214,1.107772146
6953603,3,1.2,1.107772146
6879508,6,1.1953125,1.107772146
6856053,3,1.2,1.107772146
7112141,1,1,1.107772146
7091023,5,1.029126214,1.107772146
7160943,1,1,1.107772146
7009597,1,1,1.107772146
6880915,1,1,1.107772146
7042888,4,1.352941176,1.107772146
6934628,1,1,1.107772146
6872913,5,1.4,1.107772146
7027232,1,1,1.107772146
6857122,1,1,1.107772146
7056416,1,1,1.107772146
6921019,1,1,1.107772146
7111685,1,1,1.107772146
7087872,1,1,1.107772146
7212917,1,1,1.107772146
7011344,3,1,1.107772146
7063710,3,1,1.107772146
6917073,17,1.148148148,1.107772146
6880606,1,1,1.107772146
7071273,4,1.029126214,1.107772146
7034266,1,1.527777778,1.107772146
6869318,1,1,1.107772146
7033306,7,1.261780105,1.107772146
7073233,1,1,1.107772146
7103909,4,1.029126214,1.107772146
7496473,2,1.148148148,1.107772146
6933446,6,1.261780105,1.107772146
6817620,1,1,1.107772146
7071278,4,1.029126214,1.107772146
6850358,6,1.1953125,1.107772146
6928841,1,1,1.107772146
6943926,13,1.381365969,1.107772146
7075140,3,1,1.107772146
7039735,12,1.148148148,1.107772146
7037845,4,1.565217391,1.107772146
6894024,3,1,1.107772146
6914337,1,1,1.107772146
7161308,1,1,1.107772146
6862298,6,1,1.107772146
6985983,3,1,1.107772146
7075087,3,1,1.107772146
6827916,1,1,1.107772146
7027453,1,1,1.107772146
6850998,1,1,1.107772146
6827753,1,1,1.107772146
6859918,4,1.333333333,1.107772146
7090696,4,1.029126214,1.107772146
6934601,1,1,1.107772146
6939685,1,1,1.107772146
6828131,1,1,1.107772146
6897756,1,1,1.107772146
6897627,1,1,1.107772146
7174675,1,1,1.107772146
7045840,1,1,1.107772146
7174539,1,1,1.107772146
7090682,4,1.029126214,1.107772146
7106728,1,1,1.107772146
7104292,5,1,1.107772146
7147867,7,1.029126214,1.107772146
6934093,16,1.565217391,1.107772146
6890366,3,1.261780105,1.107772146
6899911,3,1.381365969,1.107772146
7008854,19,1,1.107772146
6990538,5,1,1.107772146
6889452,2,1.083333333,1.107772146
7084283,5,1,1.107772146
6850857,1,1.325,1.107772146
7103829,4,1.029126214,1.107772146
6909240,1,1,1.107772146
6890312,3,1.083333333,1.107772146
6889599,3,1.083333333,1.107772146
6812301,1,1.381365969,1.107772146
7040730,1,1,1.107772146
6812533,1,1,1.107772146
6944461,1,1.325,1.107772146
7122654,1,1,1.107772146
6889628,3,1.083333333,1.107772146
6890485,3,1.083333333,1.107772146
6841532,1,1,1.107772146
7034417,1,1,1.107772146
6889387,2,1.083333333,1.107772146
6890302,3,1.083333333,1.107772146
7128815,1,1,1.107772146
6947557,5,1.080952381,1.107772146
6854993,2,1.080952381,1.107772146
7077446,1,1,1.107772146
6998277,1,1.058558559,1.107772146
7186566,1,1.058558559,1.107772146
6914453,1,1,1.107772146
6890436,3,1.261780105,1.107772146
6958985,5,1.78125,1.107772146
7212336,13,1,1.107772146
7157928,12,1.56,1.107772146
6885272,1,1.381365969,1.107772146
6961250,1,1.730769231,1.107772146
7081017,1,1.730769231,1.107772146
7187422,1,1.730769231,1.107772146
7101018,1,1.730769231,1.107772146
6834653,15,1.379084967,1.107772146
6942090,4,1.507936508,1.107772146
6897005,14,1.379084967,1.107772146
7231347,5,1,1.107772146
7095160,1,1.730769231,1.107772146
7067348,20,1.108333333,1.107772146
6987374,1,1.730769231,1.107772146
7073420,1,1.730769231,1.107772146
7014729,1,1.730769231,1.107772146
7196668,1,1.730769231,1.107772146
7178592,11,1.15,1.107772146
6826484,6,1.285714286,1.107772146
6830775,4,1.285714286,1.107772146
6874824,1,1.381365969,1.107772146
6830305,4,1.285714286,1.107772146
7072994,1,1.730769231,1.107772146
6830206,3,1.285714286,1.107772146
7186679,1,1.730769231,1.107772146
6812133,1,1,1.107772146
7189449,3,1,1.107772146
6903660,1,1.730769231,1.107772146
7014804,1,1.730769231,1.107772146
6928656,1,1,1.107772146
7153711,1,1.381365969,1.107772146
6944137,1,1,1.107772146
6921093,1,1,1.107772146
7219892,1,1,1.107772146
7056463,1,1,1.107772146
7220421,1,1,1.107772146
6992746,1,1,1.107772146
6917407,1,1,1.107772146
6851149,1,1,1.107772146
6812282,1,1,1.107772146
7045593,1,1,1.107772146
6998376,1,1,1.107772146
6846295,1,1.727272727,1.107772146
7122102,21,1.379084967,1.107772146
6827241,15,1.379084967,1.107772146
7179445,1,1,1.107772146
7054006,1,1,1.107772146
7067912,1,1,1.107772146
7122773,1,1,1.107772146
6963324,3,1,1.107772146
7196283,19,1.379084967,1.107772146
6972519,1,1,1.107772146
7216048,5,1.038626609,1.107772146
7082442,3,1,1.107772146
7075278,3,1.296296296,1.107772146
7077021,21,1.379084967,1.107772146
7152799,13,1.029126214,1.107772146
7062186,18,1.379084967,1.107772146
7016797,4,1.038626609,1.107772146
7114438,1,1.296296296,1.107772146
7082122,2,1.296296296,1.107772146
7200849,5,1,1.107772146
7014528,1,1,1.107772146
6998307,1,1,1.107772146
6887041,3,1,1.107772146
6922773,3,2.333333333,1.107772146
7082392,3,1,1.107772146
7190100,4,1,1.107772146
7042317,3,1,1.107772146
7048456,3,1,1.107772146
7052702,3,1,1.107772146
7221788,3,1,1.107772146
6953620,3,1,1.107772146
7095154,1,1,1.107772146
7081145,1,1,1.107772146
7095469,1,1,1.107772146
7116201,3,1,1.107772146
6953647,3,1,1.107772146
7042179,3,1,1.107772146
7198600,3,1,1.107772146
7095161,1,1,1.107772146
7196764,1,1,1.107772146
7095185,1,1,1.107772146
7094724,1,1,1.107772146
7202590,1,1,1.107772146
6954957,1,1,1.107772146
7094916,1,1,1.107772146
7153559,1,1,1.107772146
6885407,1,1,1.107772146
7156281,1,1,1.107772146
7133674,1,1,1.107772146
7166303,1,1,1.107772146
7094705,1,1,1.107772146
7056432,1,1,1.107772146
6998295,1,1,1.107772146
6972470,1,1,1.107772146
7212430,14,1,1.107772146
7153745,1,1,1.107772146
7174333,1,1,1.107772146
7174317,1,1,1.107772146
7153501,1,1,1.107772146
7153833,1,1,1.107772146
6961641,1,1,1.107772146
7144300,1,1,1.107772146
7153607,1,1,1.107772146
7151819,13,1.108333333,1.107772146
7202854,1,1,1.107772146
7196436,1,1,1.107772146
6812444,1,1,1.107772146
7093891,6,1.078947368,1.107772146
6936902,3,1.6,1.107772146
6827716,1,1,1.107772146
6885098,1,1,1.107772146
6869951,2,1.307692308,1.107772146
6819862,1,1,1.107772146
6961081,1,1,1.107772146
6822712,1,1,1.107772146
6827678,1,1,1.107772146
7153558,1,1,1.107772146
6961782,1,1,1.107772146
7007499,5,2.112676056,1.107772146
6838679,3,1.25,1.107772146
7196285,19,2.197183099,1.107772146
7076212,5,1.038626609,1.107772146
7213095,1,1,1.107772146
7219862,1,1,1.107772146
6839358,5,1.671875,1.107772146
7142040,5,1.038626609,1.107772146
7227964,1,1,1.107772146
7128186,1,1,1.107772146
6899727,3,1,1.107772146
7119167,3,1,1.107772146
7058566,2,1,1.107772146
7213971,2,1,1.107772146
7213951,2,1,1.107772146
7198689,3,1,1.107772146
7202530,1,1,1.107772146
6974108,3,1.28,1.107772146
6953833,3,1.28,1.107772146
6961256,1,1,1.107772146
6953740,3,1.28,1.107772146
7127635,15,1.38028169,1.107772146
7132385,6,1.571428571,1.107772146
6974068,3,1.28,1.107772146
7009322,1,1,1.107772146
6941339,3,1,1.107772146
6966075,1,1.058558559,1.107772146
6953662,3,1.28,1.107772146
7127804,1,1.058558559,1.107772146
6828094,1,1.058558559,1.107772146
6982800,3,1.28,1.107772146
6974189,3,1.28,1.107772146
6914141,1,1.058558559,1.107772146
7122322,1,1.058558559,1.107772146
7131436,5,1.130952381,1.107772146
7153662,1,1.058558559,1.107772146
7166268,1,1.058558559,1.107772146
7153593,1,1.058558559,1.107772146
7158472,12,1.28,1.107772146
7186529,1,1.058558559,1.107772146
7220001,1,1.058558559,1.107772146
7014203,6,2.114754098,1.107772146
7212389,13,1.058558559,1.107772146
7106758,1,1.058558559,1.107772146
6954904,1,1.058558559,1.107772146
7106693,1,1.058558559,1.107772146
7027080,1,1,1.107772146
7045750,1,1,1.107772146
7027459,1,1,1.107772146
7014818,1,1,1.107772146
7040674,1,1,1.107772146
7133555,1,1,1.107772146
7040438,1,1,1.107772146
7014884,1,1,1.107772146
7014765,1,1,1.107772146
7009368,1,1,1.107772146
6983937,5,1.222222222,1.107772146
7015030,1,1,1.107772146
7122677,1,1,1.107772146
7155293,5,1.222222222,1.107772146
6834082,7,1.533333333,1.107772146
6834053,7,1.533333333,1.107772146
7114733,1,1.058558559,1.107772146
6817829,1,1,1.107772146
7106246,1,1.058558559,1.107772146
7068503,1,1.058558559,1.107772146
7082921,1,1.058558559,1.107772146
7153715,1,1.058558559,1.107772146
6835600,1,1.058558559,1.107772146
7186808,1,1.628571429,1.107772146
6975338,5,1.038626609,1.107772146
7055731,9,2.5,1.107772146
6987403,1,1.628571429,1.107772146
7018129,1,1.628571429,1.107772146
7112129,1,1.628571429,1.107772146
7080971,1,1.628571429,1.107772146
6888518,1,1.628571429,1.107772146
7039392,6,1.686567164,1.107772146
6984364,1,1.628571429,1.107772146
6928551,1,1.628571429,1.107772146
6991108,5,1.686567164,1.107772146
6903836,1,1.628571429,1.107772146
6929047,1,1.628571429,1.107772146
7144741,1,1.628571429,1.107772146
6891417,1,1.628571429,1.107772146
6977274,1,1,1.107772146
6812548,1,1,1.107772146
7015072,1,1.628571429,1.107772146
7028685,3,1,1.107772146
6928433,1,1,1.107772146
7186952,1,1.628571429,1.107772146
6903590,1,1.628571429,1.107772146
6862325,6,1.6,1.107772146
6904032,1,1,1.107772146
7161396,1,1.628571429,1.107772146
7077579,1,1.628571429,1.107772146
6885465,1,1,1.107772146
7054062,1,1.628571429,1.107772146
7161251,1,1.628571429,1.107772146
7034376,1,1.058558559,1.107772146
7187565,1,1.628571429,1.107772146
7067595,1,1,1.107772146
7095174,1,1,1.107772146
6944376,1,1,1.107772146
6852378,3,1.535714286,1.107772146
6904005,1,1.058558559,1.107772146
6846458,1,1.058558559,1.107772146
6888350,1,1,1.107772146
6972164,1,1.058558559,1.107772146
7100674,1,1.058558559,1.107772146
7072926,1,1.058558559,1.107772146
6863308,1,1.058558559,1.107772146
6840710,14,1.227272727,1.107772146
6921030,1,1.058558559,1.107772146
7101101,1,1.058558559,1.107772146
7068636,1,1.058558559,1.107772146
7138492,1,1.058558559,1.107772146
7122334,1,1.058558559,1.107772146
7153877,1,1.058558559,1.107772146
6854257,1,1.058558559,1.107772146
6854420,1,1.058558559,1.107772146
7187009,1,1.058558559,1.107772146
6969021,4,1,1.107772146
7106830,1,1.058558559,1.107772146
6923700,1,1.058558559,1.107772146
6972539,1,1.058558559,1.107772146
7034405,1,1.058558559,1.107772146
6938577,6,1.686567164,1.107772146
7179510,1,1.058558559,1.107772146
6835599,1,1.058558559,1.107772146
7122707,1,1.058558559,1.107772146
6854260,1,1.058558559,1.107772146
7217006,6,1.686567164,1.107772146
7047684,2,1.013888889,1.107772146
6937813,5,1.686567164,1.107772146
6896658,6,1.6,1.107772146
6961773,1,1,1.107772146
7187027,1,1.058558559,1.107772146
6891121,14,1.381365969,1.107772146
7229317,2,1.013888889,1.107772146
7038818,5,1.686567164,1.107772146
7124119,3,1.013888889,1.107772146
7049278,4,1,1.107772146
7039969,17,1.928571429,1.107772146
6853390,5,1.038626609,1.107772146
6906610,5,1,1.107772146
6894801,4,1,1.107772146
6851979,3,1.013888889,1.107772146
6841279,1,1,1.107772146
7217468,1,1,1.107772146
7153643,1,1,1.107772146
6899422,3,1.013888889,1.107772146
6984504,1,1.058558559,1.107772146
7017874,1,1.058558559,1.107772146
7082990,1,1.058558559,1.107772146
7196655,1,1.058558559,1.107772146
7096166,2,1.013888889,1.107772146
6897802,1,1,1.107772146
