listing_id,numPh,numFeat,distance_city,bedrooms,bathrooms,price,created_month,weekend,interest_level,interest_level_num
6924737,4,1,0.069429965,1,1,2100,4,FALSE,low,1
6924750,1,3,0.059462796,2,1,4000,4,FALSE,low,1
6924762,1,3,0.10419943,4,2,5000,4,FALSE,low,1
6924772,7,1,0.075606869,2,1,2600,4,FALSE,medium,2
6924775,1,4,0.063437909,2,1,4975,4,FALSE,low,1
6924778,7,12,0.041450917,2,1,3200,4,FALSE,medium,2
6924789,5,4,0.095718182,1,1,2650,4,FALSE,low,1
6924794,3,4,0.016801819,0,1,3100,4,FALSE,low,1
6924797,4,3,0.07950225,1,1,2595,4,FALSE,low,1
6924800,4,13,0.062228631,4,2.5,6200,4,FALSE,low,1
6924805,10,12,0.03011676,0,1,2650,4,FALSE,low,1
6924807,7,10,0.049096017,3,2,5000,4,FALSE,medium,2
6924817,1,5,0.02604349,0,1,2750,4,FALSE,low,1
6924828,4,7,0.056920769,1,1,3500,4,FALSE,low,1
6924829,7,7,0.056023817,2,1,3000,4,FALSE,medium,2
6924835,9,5,0.017864594,1,1,4450,4,FALSE,low,1
6924845,0,3,0.027268402,3,1,4995,4,FALSE,low,1
6924856,6,5,0.025387971,3,1,4850,4,FALSE,medium,2
6924882,6,3,0.02958711,2,1,4199,4,FALSE,low,1
6924893,6,6,0.043153867,1,1,4895,4,FALSE,low,1
6924901,7,18,0.048556916,0,1,2490,4,FALSE,low,1
6924908,18,10,0.047417045,0,1,2650,4,FALSE,medium,2
6924909,8,5,0.016801819,0,1,3100,4,FALSE,low,1
6924915,3,2,0.052566232,3,1,3250,4,FALSE,medium,2
6924916,2,3,0.066908811,1,1,2795,4,FALSE,low,1
6924919,10,5,0.00825212,0,1,3955,4,FALSE,low,1
6924931,2,3,0.065378548,2,2,8250,4,FALSE,low,1
6924947,3,3,0.02604349,0,1,2825,4,FALSE,low,1
6924955,6,4,0.061311795,1,1,1900,4,FALSE,medium,2
6924956,8,15,0.056758021,0,1,2550,4,FALSE,medium,2
6924960,11,13,0.061444246,1,1,5695,4,FALSE,low,1
6924970,5,6,0.058971312,2,1,5169,4,FALSE,low,1
6924988,3,5,0.09681021,1,1,2500,4,FALSE,low,1
6924995,4,5,0.026489643,0,1,2850,4,FALSE,low,1
6924997,6,4,0.058082905,1,1,2825,4,FALSE,low,1
6925001,4,2,0.10026793,1,1,1850,4,FALSE,medium,2
6925010,6,11,0.04469186,0,1,2500,4,FALSE,medium,2
6925029,5,1,0.080923307,3,3,6500,4,FALSE,low,1
6925033,8,11,0.048003622,3,2,4750,4,FALSE,medium,2
6925036,7,4,0.044723889,1,1,3200,4,FALSE,low,1
6925039,6,12,0.042777734,3,2,4600,4,FALSE,medium,2
6925040,4,5,0.051626807,0,1,2600,4,FALSE,low,1
6925054,7,13,0.044309852,0,1,3250,4,FALSE,low,1
6925059,11,6,0.086664404,1,1,2550,4,FALSE,medium,2
6925071,5,8,0.060100087,1,1,5175,4,FALSE,low,1
6925083,7,11,0.088222157,1,1,3150,4,FALSE,medium,2
6925084,5,11,0.049897686,0,1,2175,4,FALSE,medium,2
6925085,3,6,0.060169456,0,1,2700,4,FALSE,low,1
6925088,3,1,0.026322835,2,1,3195,4,FALSE,medium,2
6925089,5,7,0.070713035,0,1,2700,4,FALSE,low,1
6925094,7,10,0.048003622,2,1,3475,4,FALSE,medium,2
6925098,6,11,0.062530081,3,2,4975,4,FALSE,low,1
6925101,6,12,0.040997987,2,1,3050,4,FALSE,low,1
6925103,4,5,0.056920769,1,1,3500,4,FALSE,low,1
6925108,4,5,0.027362429,2,1,3600,4,FALSE,low,1
6925128,9,1,0.032302363,0,1,3250,4,FALSE,low,1
6925151,10,4,0.087332706,0,1,2025,4,FALSE,low,1
6925156,10,2,0.078376479,1,1,2500,4,FALSE,low,1
6925168,7,5,0.088743051,4,2,3350,4,FALSE,low,1
6925182,7,17,0.045474882,4,2,6200,4,FALSE,medium,2
6925192,14,10,0.077529112,2,2,2635,4,FALSE,low,1
6925198,6,3,0.018931118,2,1,3000,4,FALSE,medium,2
6925216,5,1,0.080282249,2,1,3350,4,FALSE,low,1
6925217,3,4,0.018212043,1,1,2690,4,FALSE,low,1
6925230,6,6,0.029202596,2,1,3450,4,FALSE,medium,2
6925236,3,1,0.025504231,1,1,2500,4,FALSE,low,1
6925237,7,6,0.084636847,3,2,4600,4,FALSE,low,1
6925239,4,6,0.033016381,1,1,3800,4,FALSE,low,1
6925240,8,7,0.029066395,1,2,4595,4,FALSE,low,1
6925249,6,7,0.034065551,1,1,4795,4,FALSE,low,1
6925260,4,4,0.029761588,0,1,2300,4,FALSE,low,1
6925262,3,4,0.052115605,0,1,2300,4,FALSE,medium,2
6925264,1,8,0.080759003,2,2,5600,4,FALSE,low,1
6925281,3,4,0.025387971,3,1,4600,4,FALSE,medium,2
6925282,14,4,0.053726071,1,1,2300,4,FALSE,high,3
6925300,7,3,0.066948633,2,2,6555,4,FALSE,low,1
6925302,8,17,0.056178255,2,2,4300,4,FALSE,medium,2
6925318,5,1,0.058218301,1,1,3595,4,FALSE,low,1
6925321,6,6,0.030801932,1,1,2795,4,FALSE,medium,2
6925326,5,10,0.09196457,2,1,3125,4,FALSE,low,1
6925340,4,1,0.079461385,1,1,2025,4,FALSE,medium,2
6925348,3,9,0.01674907,2,1.5,7500,4,FALSE,low,1
6925349,4,10,0.060100087,2,2,8850,4,FALSE,low,1
6925358,3,8,0.085562379,0,1,2250,4,FALSE,low,1
6925359,5,10,0.070582936,1,1,4095,4,FALSE,medium,2
6925365,4,1,0.01592619,2,1,3395,4,FALSE,medium,2
6925366,6,4,0.020653635,1,1,5100,4,FALSE,low,1
6925369,5,7,0.057882844,0,1,2600,4,FALSE,low,1
6925376,9,4,0.020721019,3,2,5958,4,FALSE,low,1
6925386,5,4,0.07194487,1,1,3495,4,FALSE,low,1
6925389,4,4,0.073530641,1,1,3200,4,FALSE,low,1
6925402,3,10,0.072756856,1,1,2585,4,FALSE,medium,2
6925411,1,1,0.020566426,3,1,3300,4,FALSE,low,1
6925422,3,2,0.064857483,2,1,3500,4,FALSE,low,1
6925426,5,13,0.040278707,2,1,3670,4,FALSE,medium,2
6925429,6,1,0.087357245,2,1,3495,4,FALSE,medium,2
6925440,3,3,0.024023475,0,1,1763,4,FALSE,high,3
6925456,5,3,0.011137896,2,1,3595,4,FALSE,medium,2
6925476,5,6,0.050975914,1,1,2600,4,FALSE,low,1
6925481,7,13,0.060839846,1,1,2900,4,FALSE,low,1
6925483,4,3,0.059384601,1,1,2118,4,FALSE,high,3
6925484,1,1,0.020314768,3,1,3900,4,FALSE,low,1
6925505,6,12,0.038019963,4,2,6500,4,FALSE,medium,2
6925515,3,3,0.066394836,0,1,2300,4,FALSE,low,1
6925519,3,5,0.020921577,0,1,2425,4,FALSE,low,1
6925525,6,6,0.054946316,0,1,2650,4,FALSE,low,1
6925529,12,3,0.007480155,0,1,3700,4,FALSE,low,1
6925537,5,1,0.048996064,2,1,3350,4,FALSE,low,1
6925546,5,4,0.058827785,0,1,2900,4,FALSE,low,1
6925565,4,2,0.032540164,0,1,2100,4,FALSE,medium,2
6925572,9,3,0.072995101,1,1,2950,4,FALSE,low,1
6925589,6,5,0.029902499,2,1,3178,4,FALSE,high,3
6925590,4,1,0.065378548,1,1,3700,4,FALSE,low,1
6925593,4,3,0.007480155,0,1,3800,4,FALSE,low,1
6925616,24,3,0.028302128,1,1,3130,4,FALSE,low,1
6925617,5,7,0.06004224,0,1,2100,4,FALSE,medium,2
6925618,3,5,0.033423886,2,1,3995,4,FALSE,low,1
6925625,9,12,0.048713378,0,1,4900,4,FALSE,low,1
6925651,1,4,0.082989252,0,1,1700,4,FALSE,medium,2
6925654,7,9,0.066430428,2,2.5,7100,4,FALSE,low,1
6925656,4,2,0.084238382,2,2,6475,4,FALSE,low,1
6925668,5,4,0.146253906,1,1,1995,4,FALSE,medium,2
6925673,6,2,0.016055997,1,1,3950,4,FALSE,low,1
6925679,4,9,0.070997526,2,2,5000,4,FALSE,low,1
6925681,5,16,0.056758021,3,1,5000,4,FALSE,low,1
6925683,6,4,0.033423886,2,1,4225,4,FALSE,low,1
6925695,0,2,0.023260469,2,2,5995,4,FALSE,low,1
6925704,3,11,0.0910603,2,1.5,4109,4,FALSE,low,1
6925723,7,11,0.056178255,1,1,3497,4,FALSE,low,1
6925736,4,5,0.082989252,0,1,2000,4,FALSE,high,3
6925740,7,8,0.096967125,2,1,3600,4,FALSE,low,1
6925743,5,4,0.146253906,1,1,1995,4,FALSE,medium,2
6925745,7,10,0.027955584,1,1,2895,4,FALSE,low,1
6925763,5,7,0.171764121,3,1,2500,4,FALSE,low,1
6925773,6,4,0.023933953,3,1,4100,4,FALSE,medium,2
6925776,5,4,0.02604349,0,1,2925,4,FALSE,low,1
6925780,4,3,0.087839955,1,1,2100,4,FALSE,high,3
6925811,5,3,0.086462984,2,1,2000,4,FALSE,low,1
6925814,4,3,0.054723239,2,2,4995,4,FALSE,low,1
6925815,4,1,0.021963021,3,1,4995,4,FALSE,medium,2
6925821,4,8,0.042339936,0,1,2495,4,FALSE,medium,2
6925834,13,5,0.03358324,2,2,7245,4,FALSE,medium,2
6925836,7,18,0.048556916,1,1,3090,4,FALSE,low,1
6925837,4,0,0.033388361,0,1,1950,4,FALSE,low,1
6925840,7,14,0.048140173,3,2,4495,4,FALSE,medium,2
6925841,4,10,0.029511893,2,1,3495,4,FALSE,high,3
6925842,4,7,0.068029512,1,1,2750,4,FALSE,medium,2
6925846,5,8,0.028936488,2,1,3650,4,FALSE,low,1
6925850,9,1,0.035161665,1,1,4095,4,FALSE,low,1
6925852,3,2,0.075948601,1,1,2350,4,FALSE,low,1
6925859,8,18,0.051954232,3,2,4800,4,FALSE,medium,2
6925862,5,1,0.037471541,2,1,3000,4,FALSE,medium,2
6925878,2,0,0.017636378,3,1,5500,4,FALSE,low,1
6925881,1,0,0.121998432,4,1.5,3695,4,FALSE,low,1
6925882,5,2,0.027421931,3,1,4000,4,FALSE,low,1
6925899,0,2,0.025113264,1,1,2895,4,FALSE,low,1
6925901,4,0,0.030782252,1,1,1995,4,FALSE,low,1
6925910,0,3,0.033239008,0,1,2350,4,FALSE,medium,2
6925914,5,9,0.054270794,1,1,3895,4,FALSE,low,1
6925920,3,1,0.084676617,1,1,2525,4,FALSE,low,1
6925933,5,1,0.041475255,1,1,3425,4,FALSE,low,1
6925934,0,2,0.035276982,1,1,2795,4,FALSE,low,1
6925937,7,0,0.159389964,2,1,1695,4,FALSE,medium,2
6925957,4,2,0.023260469,0,0,3295,4,FALSE,low,1
6925976,5,6,0.056880088,1,1,3759,4,FALSE,low,1
6925981,14,3,0.080988887,3,3,6500,4,FALSE,low,1
6925994,11,5,0.03358324,0,1,3711,4,FALSE,low,1
6926014,4,3,0.026558269,2,1,3895,4,FALSE,medium,2
6926027,7,1,0.145068565,0,1,1295,4,FALSE,high,3
6926044,4,4,0.019662262,1,1,5625,4,FALSE,low,1
6926057,14,4,0.038561333,0,1,3540,4,FALSE,low,1
6926064,4,3,0.020653635,0,1,3350,4,FALSE,low,1
6926067,0,2,0.055007257,2,2,4095,4,FALSE,low,1
6926070,0,2,0.05392388,0,0,975,4,FALSE,low,1
6926071,14,4,0.038561333,0,1,3440,4,FALSE,low,1
6926074,5,6,0.056880088,0,1,2962,4,FALSE,low,1
6926093,0,3,0.17925333,1,1,1950,4,FALSE,low,1
6926127,0,2,0.035345208,3,1,4495,4,FALSE,medium,2
6926146,9,5,0.059430911,1,1,3325,4,FALSE,low,1
6926154,4,1,0.052784757,0,1,2300,4,FALSE,medium,2
6926157,5,4,0.087332706,0,1,2150,4,FALSE,low,1
6926168,0,1,0.096467113,1,1,2300,4,FALSE,low,1
6926170,0,3,0.015932269,1,1,3595,4,FALSE,low,1
6926174,0,3,0.071041786,1,1,2595,4,FALSE,low,1
6926200,3,2,0.022014984,1,1,2599,4,FALSE,low,1
6926204,0,3,0.064992497,0,1,2250,4,FALSE,low,1
6926232,0,2,0.087254513,0,1,2500,4,FALSE,low,1
6926253,0,5,0.03420832,1,1,3297,4,FALSE,low,1
6926263,1,5,0.180143986,1,1,1725,4,FALSE,low,1
6926285,5,0,0.09614721,1,1,1950,4,FALSE,medium,2
6926290,0,4,0.137933676,3,1,3200,4,FALSE,low,1
6926292,0,3,0.023153762,2,1,4295,4,FALSE,low,1
6926298,0,4,0.029371442,2,1,4500,4,FALSE,low,1
6926302,4,0,0.09614721,0,1,1800,4,FALSE,medium,2
6926310,0,3,0.029488758,2,1,3600,4,FALSE,low,1
6926312,0,4,0.148822593,2,1,2850,4,FALSE,low,1
6926320,0,2,0.14390201,0,1,1300,4,FALSE,medium,2
6926324,0,1,0.085612833,1,1,2801,4,FALSE,low,1
6926332,5,3,0.079407774,1,1,2895,4,FALSE,low,1
6926343,9,4,0.076682295,3,2,5300,4,FALSE,low,1
6926345,4,2,0.199468673,0,1,1495,4,FALSE,medium,2
6926359,5,3,0.091281373,1,1,3296,4,FALSE,low,1
6926366,0,3,0.052098343,1,1,2995,4,FALSE,low,1
6926370,5,1,0.010300882,3,2,5183,4,FALSE,medium,2
6926407,8,3,0.095803828,3,1,1950,4,FALSE,low,1
6926413,0,5,0.036821886,2,1,4265,4,FALSE,low,1
6926420,27,5,0.029434956,1,1,3090,4,FALSE,low,1
6926451,5,6,0.019295337,2,1,3600,4,FALSE,high,3
6926468,4,10,0.010155889,3,1,3650,4,FALSE,low,1
6926471,3,3,0.074324637,0,1,2547,4,FALSE,low,1
6926482,8,7,0.024007892,3,1,4650,4,FALSE,medium,2
6926484,5,3,0.017184328,2,1,3116,4,FALSE,high,3
6926499,4,8,0.025354674,1,1,3350,4,FALSE,low,1
6926505,5,10,0.047085259,2,1,3500,4,FALSE,high,3
6926506,3,2,0.021179953,1,1,2975,4,FALSE,low,1
6926519,8,9,0.097078738,1,2,1550,4,FALSE,high,3
6926525,4,9,0.053207943,0,1,2680,4,FALSE,low,1
6926553,3,7,0.051271229,2,1,3110,4,FALSE,low,1
6926558,8,8,0.059362532,3,3,11500,4,FALSE,low,1
6926568,7,6,0.044967309,2,2,5000,4,FALSE,low,1
6926569,8,9,0.005532753,4,2,5565,4,FALSE,medium,2
6926571,3,5,0.050885858,0,1,2050,4,FALSE,low,1
6926573,7,6,0.01708867,1,1,3185,4,FALSE,medium,2
6926581,6,2,0.082417933,2,1,5200,4,FALSE,low,1
6926583,5,4,0.013707768,2,1,3995,4,FALSE,low,1
6926612,7,2,0.017184328,2,1,3450,4,FALSE,low,1
6926615,6,7,0.031620709,1,1,3699,4,FALSE,low,1
6926617,4,3,0.027834747,2,1,3700,4,FALSE,low,1
6926620,6,1,0.017970062,1,1,2195,4,FALSE,medium,2
6926623,7,13,0.001740572,1,1,3750,4,FALSE,low,1
6926626,3,5,0.04041718,2,1,3050,4,FALSE,medium,2
6926629,6,9,0.010383298,2,2,6200,4,FALSE,low,1
6926630,5,5,0.050136164,1,1,2095,4,FALSE,medium,2
6926640,7,9,0.010155889,0,1,2449,4,FALSE,high,3
6926647,10,16,0.009424497,1,1,4900,4,FALSE,low,1
6926650,6,2,0.025834351,0,1,3150,4,FALSE,low,1
6926657,6,2,0.05234387,2,2,4800,4,FALSE,medium,2
6926663,4,5,0.045083463,2,1,3200,4,FALSE,low,1
6926666,7,15,0.089201375,3,4,12000,4,FALSE,low,1
6926672,10,3,0.084980902,2,1,2400,4,FALSE,low,1
6926679,8,8,0.010155889,3,1,3700,4,FALSE,medium,2
6926682,5,6,0.010155889,3,1,3650,4,FALSE,low,1
6926691,3,6,0.006152999,1,1,3500,4,FALSE,medium,2
6926698,8,11,0.090941137,3,3,6200,4,FALSE,low,1
6926700,13,11,0.018075759,3,2,6000,4,FALSE,low,1
6926702,10,14,0.06315403,2,2,7000,4,FALSE,medium,2
6926703,6,9,0.030801932,1,1,2795,4,FALSE,medium,2
6926728,7,13,0.050105267,0,1,2525,4,FALSE,high,3
6926736,5,3,0.049037719,3,1,6500,4,FALSE,low,1
6926739,9,12,0.03934271,0,1,2845,4,FALSE,medium,2
6926741,6,3,0.020526653,2,1,3600,4,FALSE,medium,2
6926754,3,5,0.04041718,1,1,3050,4,FALSE,low,1
6926755,6,6,0.045123094,2,1,3495,4,FALSE,low,1
6926756,8,8,0.04805565,1,1,2950,4,FALSE,medium,2
6926757,5,1,0.089513869,1,1,2495,4,FALSE,low,1
6926760,4,9,0.049096017,3,2,5355,4,FALSE,low,1
6926765,8,12,0.088280263,2,2,7375,4,FALSE,low,1
6926775,11,11,0.038233524,1,1,3595,4,FALSE,low,1
6926805,5,6,0.060294067,2,1.5,3300,4,FALSE,low,1
6926822,4,8,0.025354674,2,1,3350,4,FALSE,medium,2
6926829,6,10,0.005645357,0,2,4800,4,FALSE,low,1
6926832,4,7,0.025354674,1,1,3200,4,FALSE,medium,2
6926839,5,2,0.081964979,1,1,2695,4,FALSE,low,1
6926848,9,7,0.02834304,1,1,2955,4,FALSE,high,3
6926860,7,11,0.056178255,1,1,3338,4,FALSE,medium,2
6926868,4,3,0.053850569,2,1,4025,4,FALSE,low,1
6926869,0,2,0.088310211,3,1,2700,4,FALSE,low,1
6926885,5,8,0.031390425,3,1,5438,4,FALSE,low,1
6926888,9,1,0.006525175,0,1,3325,4,FALSE,low,1
6926897,5,7,0.024014343,3,1,4308,4,FALSE,medium,2
6926899,4,8,0.021322293,1,1,3995,4,FALSE,low,1
6926901,5,2,0.175771975,2,1,1795,4,FALSE,medium,2
6926905,7,8,0.017415416,2,1,5300,4,FALSE,low,1
6926928,6,10,0.045328009,4,2,5750,4,FALSE,medium,2
6926931,10,8,0.042287468,3,2,5000,4,FALSE,medium,2
6926934,4,3,0.025354674,1,1,3525,4,FALSE,low,1
6926941,5,1,0.071876017,0,1,2099,4,FALSE,medium,2
6926945,6,8,0.05124534,2,1,3250,4,FALSE,medium,2
6926949,9,13,0.00825212,0,1,2676,4,FALSE,low,1
6926963,5,1,0.040197936,1,1,2995,4,FALSE,low,1
6926966,4,2,0.08810325,2,1,2300,4,FALSE,medium,2
6926971,5,12,0.026042303,2,3,14500,4,FALSE,low,1
6926974,5,4,0.018165795,2,1,3350,4,FALSE,medium,2
6926981,11,8,0.074449323,3,1.5,4200,4,FALSE,low,1
6926990,3,8,0.019833503,1,1,3800,4,FALSE,medium,2
6927002,5,0,0.096240959,0,1,2595,4,FALSE,low,1
6927007,0,5,0.083832533,3,3,14395,4,FALSE,low,1
6927008,1,7,0.01139457,0,1,2725,4,FALSE,medium,2
6927014,5,11,0.092537823,1,1,3000,4,FALSE,low,1
6927016,6,1,0.025177037,2,1,2475,4,FALSE,high,3
6927021,3,9,0.040602302,2,1,3400,4,FALSE,medium,2
6927036,5,6,0.091434079,3,2,4400,4,FALSE,medium,2
6927046,8,8,0.010355566,2,1,2900,4,FALSE,medium,2
6927058,5,3,0.029085472,3,2,12995,4,FALSE,low,1
6927061,3,3,0.045083463,2,1,3295,4,FALSE,low,1
6927068,11,10,0.005283861,3,2,4500,4,FALSE,medium,2
6927074,4,2,0.055169398,1,1,3050,4,FALSE,low,1
6927081,5,6,0.091434079,2,2,3600,4,FALSE,low,1
6927087,4,5,0.016144707,2,1,3500,4,FALSE,medium,2
6927091,5,4,0.022205885,1,1,2600,4,FALSE,medium,2
6927093,3,11,0.145353603,1,1,1850,4,FALSE,medium,2
6927103,6,5,0.04041718,1,1,3050,4,FALSE,low,1
6927110,5,10,0.044368215,2,1,3200,4,FALSE,medium,2
6927112,5,8,0.016140593,2,1,3400,4,FALSE,medium,2
6927119,5,13,0.083404952,1,1,3145,4,FALSE,medium,2
6927141,8,7,0.032033974,2,2,4295,4,FALSE,low,1
6927179,6,10,0.05644356,2,1,3300,4,FALSE,medium,2
6927184,7,10,0.087234313,3,2,9500,4,FALSE,medium,2
6927185,9,9,0.145493171,1,1,1850,4,FALSE,low,1
6927202,6,11,0.044967309,2,2,4470,4,FALSE,low,1
6927207,5,5,0.051890416,1,1,2500,4,FALSE,medium,2
6927223,2,0,0.026229501,0,1,2650,4,FALSE,low,1
6927234,4,4,0.025644526,1,1,3300,4,FALSE,low,1
6927253,6,5,0.036887991,3,1,4900,4,FALSE,low,1
6927258,6,8,0.08778367,2,1,3200,4,FALSE,low,1
6927283,5,1,0.025899937,1,1,3095,4,FALSE,low,1
6927284,6,2,0.05152999,4,1,8000,4,FALSE,low,1
6927287,5,10,0.039254648,2,1,3700,4,FALSE,medium,2
6927319,3,15,0.072902532,1,1,2965,4,FALSE,low,1
6927324,10,8,0.058933669,1,1,3064,4,FALSE,low,1
6927328,6,12,0.027026664,2,1,4492,4,FALSE,low,1
6927346,6,6,0.033423886,3,1,5200,4,FALSE,medium,2
6927350,8,11,0.055590307,0,1,2900,4,FALSE,low,1
6927370,4,13,0.030418235,1,1,3180,4,FALSE,low,1
6927379,5,6,0.030548221,1,1,2895,4,FALSE,medium,2
6927384,8,7,0.034793435,2,2,5900,4,FALSE,low,1
6927386,8,3,0.05234387,1,1,3100,4,FALSE,low,1
6927389,5,15,0.047734699,2,2,5700,4,FALSE,low,1
6927393,11,2,0.066430929,1,1,4300,4,FALSE,low,1
6927394,6,6,0.030650616,0,1,2700,4,FALSE,medium,2
6927396,5,11,0.083944685,0,1,2400,4,FALSE,low,1
6927408,8,9,0.097078738,3,2,3700,4,FALSE,high,3
6927412,8,11,0.012523836,2,1,3000,4,FALSE,low,1
6927418,4,5,0.027464335,0,1,2900,4,FALSE,low,1
6927421,5,4,0.015206236,2,1,4895,4,FALSE,low,1
6927424,8,7,0.029191379,3,2,4950,4,FALSE,medium,2
6927436,6,2,0.024602359,2,1,4800,4,FALSE,low,1
6927446,7,9,0.008255638,2,2,4445,4,FALSE,low,1
6927448,5,12,0.033423886,2,1,3695,4,FALSE,medium,2
6927452,1,4,0.066430929,1,1,2500,4,FALSE,low,1
6927460,8,5,0.05306034,2,2,4825,4,FALSE,low,1
6927464,8,11,0.048685282,2,2,5000,4,FALSE,low,1
6927467,5,12,0.056178255,0,1,2975,4,FALSE,medium,2
6927473,6,5,0.07591864,1,1,2625,4,FALSE,medium,2
6927479,5,9,0.010383298,3,2,5800,4,FALSE,medium,2
6927485,2,2,0.019348594,1,1,2195,4,FALSE,medium,2
6927488,5,0,0.018819117,1,1,2550,4,FALSE,low,1
6927491,6,3,0.049929523,2,1,3400,4,FALSE,low,1
6927492,4,5,0.028629513,0,1,2600,4,FALSE,low,1
6927512,6,4,0.031260659,3,2,4500,4,FALSE,low,1
6927521,5,10,0.043572595,2,1,3600,4,FALSE,low,1
6927525,4,6,0.043189171,2,1,3300,4,FALSE,medium,2
6927533,6,8,0.034793435,1,1,3800,4,FALSE,low,1
6927539,6,11,0.009188689,3,3,10750,4,FALSE,low,1
6927547,5,10,0.044368215,3,2,4535,4,FALSE,low,1
6927550,7,8,0.023429403,1,1,4700,4,FALSE,low,1
6927558,11,5,0.031989262,1,1,3295,4,FALSE,low,1
6927575,6,5,0.040687508,1,1,3500,4,FALSE,medium,2
6927578,5,1,0.110780476,3,1,2600,4,FALSE,medium,2
6927598,8,6,0.180143986,0,1,1600,4,FALSE,low,1
6927605,11,9,0.082416115,4,3,12000,4,FALSE,low,1
6927607,5,4,0.014201372,1,1,3495,4,FALSE,low,1
6927611,3,2,0.022022715,1,1,2675,4,FALSE,low,1
6927612,4,10,0.040646966,2,2,6400,4,FALSE,low,1
6927617,7,13,0.001740572,1,1,3727,4,FALSE,low,1
6927624,5,12,0.002745202,4,2,4700,4,FALSE,medium,2
6927625,7,2,0.082918351,1,1,3395,4,FALSE,low,1
6927641,7,6,0.001740572,2,2,6300,4,FALSE,low,1
6927648,4,3,0.031989262,0,1,2550,4,FALSE,medium,2
6927659,6,10,0.047734699,3,2,5700,4,FALSE,low,1
6927662,15,9,0.037285083,0,1,3905,4,FALSE,low,1
6927664,3,2,0.071479988,0,1,2500,4,FALSE,low,1
6927665,7,9,0.009424497,4,3,13700,4,FALSE,low,1
6927682,5,16,0.043209401,2,2,5500,4,FALSE,low,1
6927683,4,2,0.08127845,0,1,2395,4,FALSE,low,1
6927686,3,7,0.04041718,1,1,2990,4,FALSE,low,1
6927687,8,9,0.03934271,2,2,5750,4,FALSE,low,1
6927691,6,10,0.054270794,4,2,7100,4,FALSE,medium,2
6927698,8,5,0.031139512,1,1,3800,4,FALSE,low,1
6927701,5,7,0.117345955,1,1,1955,4,FALSE,medium,2
6927708,7,2,0.155172794,2,1,2100,4,FALSE,medium,2
6927709,3,14,0.072902532,2,2,4200,4,FALSE,low,1
6927720,4,5,0.056880088,2,1,3784,4,FALSE,medium,2
6927725,7,12,0.062303339,2,1,3400,4,FALSE,low,1
6927730,6,7,0.033423886,4,1,6295,4,FALSE,low,1
6927737,3,6,0.046595893,1,1,3550,4,FALSE,low,1
6927739,6,5,0.008699537,2,1,5895,4,FALSE,low,1
6927770,3,3,0.221009101,1,1,1600,4,FALSE,medium,2
6927776,4,4,0.03517939,1,1,2399,4,FALSE,high,3
6927818,4,5,0.080015066,0,1,2439,4,FALSE,medium,2
6927832,5,4,0.035697409,1,1,2895,4,FALSE,medium,2
6927835,4,0,0.084903748,1,1,1700,4,FALSE,medium,2
6927842,2,5,0.002881616,5,2,9499,4,FALSE,low,1
6927850,11,20,0.010970025,3,1,3995,4,FALSE,medium,2
6927859,5,0,0.01422198,3,3,5565,4,FALSE,medium,2
6927863,3,5,0.056705739,1,1,2995,4,FALSE,low,1
6927877,4,0,0.084691789,2,1,2750,4,FALSE,low,1
6927880,9,8,0.055167237,3,1,4500,4,FALSE,medium,2
6927881,3,0,0.067317288,2,1,2800,4,FALSE,low,1
6927886,4,2,0.075185089,1,1,2800,4,FALSE,medium,2
6927905,3,1,0.071103475,1,1,2900,4,FALSE,low,1
6927923,8,6,0.138094551,3,1,3000,4,FALSE,low,1
6927942,5,3,0.021821122,1,1,3800,4,FALSE,low,1
6927965,4,2,0.176675649,2,1,1995,4,FALSE,medium,2
6927974,3,0,0.035478151,2,1,4499,4,FALSE,medium,2
6927994,0,4,0.078242862,3,1,3782,4,FALSE,low,1
6928008,6,0,0.063194535,3,2,4995,4,FALSE,low,1
6928014,6,0,0.095457856,2,1,2300,4,FALSE,medium,2
6928026,9,0,0.089856509,2,1,1750,4,FALSE,high,3
6928034,9,2,0.020630496,3,1,5958,4,FALSE,low,1
6928050,5,21,0.00309671,1,1,3995,4,FALSE,low,1
6928066,6,7,0.008844079,2,1,3500,4,FALSE,low,1
6928080,10,4,0.102081226,5,2,4000,4,FALSE,low,1
6928086,12,2,0.102081226,5,2,4000,4,FALSE,low,1
6928092,7,9,0.008592673,2,1,3400,4,FALSE,medium,2
6928096,6,7,0.007483946,2,1,3500,4,FALSE,low,1
6928107,4,0,0.082861417,1,1,1795,4,FALSE,medium,2
6928119,5,0,0.028823686,2,1,3295,4,FALSE,high,3
6928135,5,5,0.030518908,1,1,2895,4,FALSE,high,3
6928152,4,5,0.024887581,1,1,3600,4,FALSE,medium,2
6928154,4,3,0.090429188,2,1,1900,4,FALSE,medium,2
6928166,3,5,0.090401716,0,1,1825,4,FALSE,medium,2
6928167,7,4,0.097030921,1,1,1800,4,FALSE,medium,2
6928170,5,0,0.079290069,1,1,1500,4,FALSE,low,1
6928192,4,6,0.003467716,3,2,6995,4,FALSE,low,1
6928194,7,3,0.068009597,2,1,1800,4,FALSE,medium,2
6928200,6,1,0.098208146,1,1,1400,4,FALSE,high,3
6928202,3,0,0.050122711,0,1,2000,4,FALSE,medium,2
6928208,4,0,0.049264895,0,1,1900,4,FALSE,medium,2
6928212,5,9,0.022291171,1,1,3400,4,FALSE,medium,2
6928213,5,0,0.043543244,1,1,1987,4,FALSE,medium,2
