"listing_id","interest_level","interest_level_num","interest_Nbr","bedrooms","bathrooms","price","numFeat","numPh","distance_city","weekend","created_month","created_hour"
6884119,"medium",2,2,0,1,1750,1,4,0.108427304,TRUE,4,5
6884136,"low",1,1,0,1,2100,2,0,0.040268804,TRUE,4,5
6884151,"low",1,1,2,1,1048,2,0,0.188382851,TRUE,4,5
6884160,"low",1,1,2,1,3299,3,0,0.028866147,TRUE,4,5
6884166,"low",1,1,0,1,1775,3,4,0.071160312,TRUE,4,5
6884172,"low",1,1,1,1,3930,5,0,0.030383013,TRUE,4,5
6884177,"low",1,1,1,1,1500,1,1,0.176517938,TRUE,4,5
6884183,"low",1,1,1,1,1650,4,0,0.186329269,TRUE,4,5
6884215,"low",1,1,2,1,1800,0,0,0.064640726,TRUE,4,5
6884216,"low",1,1,1,1,2495,1,1,0.076621972,TRUE,4,5
6884221,"medium",2,2,2,1,2500,1,15,0.049941181,TRUE,4,5
6884234,"low",1,1,1,1,3250,6,8,0.02834304,TRUE,4,5
6884237,"low",1,1,0,1,2740,3,34,0.028302128,TRUE,4,5
6884252,"low",1,1,1,1,3595,0,4,0.089363837,TRUE,4,5
6884260,"low",1,1,1,1,2475,9,5,0.010725412,TRUE,4,5
6884262,"medium",2,2,2,1,2500,8,5,0.004716905,TRUE,4,5
6884271,"low",1,1,1,1,1979,4,2,0.119020289,TRUE,4,5
6884277,"medium",2,2,1,1,2350,9,4,0.006212546,TRUE,4,5
6884278,"low",1,1,2,1,2900,8,6,0.007682214,TRUE,4,5
6884283,"low",1,1,0,1,2550,11,4,0.012523836,TRUE,4,5
6884293,"high",3,3,2,1,3289,2,4,0.014385593,TRUE,4,5
6884302,"low",1,1,0,1,2500,12,4,0.009259467,TRUE,4,5
6884308,"low",1,1,4,2,5200,9,5,0.004486508,TRUE,4,5
6884316,"low",1,1,2,1,3375,8,7,0.008255638,TRUE,4,5
6884326,"medium",2,2,2,1,2450,4,5,0.003983914,TRUE,4,5
6884336,"low",1,1,3,1,3550,10,5,0.005468394,TRUE,4,5
6884350,"medium",2,2,4,2,4575,8,8,0.008255638,TRUE,4,5
6884351,"medium",2,2,1,1,1950,1,3,0.030782252,TRUE,4,5
6884356,"low",1,1,2,1,3895,6,2,0.025399657,TRUE,4,5
6884357,"medium",2,2,3,1,3450,6,4,0.00930572,TRUE,4,5
6884368,"low",1,1,2,1,3750,3,6,0.011194364,TRUE,4,5
6884374,"low",1,1,1,1,3500,9,6,0.004486508,TRUE,4,5
6884386,"medium",2,2,3,1,3200,8,5,0.005645357,TRUE,4,5
6884388,"low",1,1,2,1,4395,7,5,0.039032709,TRUE,4,5
6884396,"low",1,1,1,1,3475,2,8,0.042007894,TRUE,4,5
6884397,"low",1,1,3,1,5700,9,11,0.044481489,TRUE,4,5
6884403,"low",1,1,3,1,3650,8,5,0.008255638,TRUE,4,5
6884415,"medium",2,2,2,1,1850,3,10,0.091138245,TRUE,4,5
6884421,"high",3,3,2,1,2500,8,5,0.004716905,TRUE,4,5
6884442,"low",1,1,1,1,4000,12,7,0.001740572,TRUE,4,5
6884444,"medium",2,2,2,1,2450,4,5,0.003983914,TRUE,4,5
6884449,"low",1,1,1,1,4750,7,8,0.065265609,TRUE,4,5
6884457,"medium",2,2,2,1,3400,11,12,0.070741657,TRUE,4,8
6884480,"low",1,1,1,1,2850,13,10,0.072793894,TRUE,4,11
6884482,"low",1,1,4,1,3750,0,12,0.087115018,TRUE,4,11
6884487,"low",1,1,1,1,3917,9,6,0.007357833,TRUE,4,11
6884490,"low",1,1,2,2,5445,9,7,0.007221442,TRUE,4,11
6884500,"low",1,1,0,1,2776,8,7,0.007162377,TRUE,4,12
6884507,"low",1,1,1,1,3660,6,7,0.003710039,TRUE,4,12
6884515,"low",1,1,0,1,3020,1,6,0.004443322,TRUE,4,12
6884517,"low",1,1,1,1,3600,1,7,0.001972149,TRUE,4,12
6884523,"low",1,1,3,2,2600,7,8,0.095575507,TRUE,4,12
6884524,"low",1,1,1,1,4225,5,7,0.004529833,TRUE,4,12
6884534,"low",1,1,1,1,3620,5,7,0.004529833,TRUE,4,13
6884537,"low",1,1,0,1,3080,5,4,0.004529833,TRUE,4,13
6884588,"low",1,1,3,1,3765,5,10,0.008348191,TRUE,4,13
6884640,"medium",2,2,2,1,2110,2,5,0.120399813,TRUE,4,13
6884677,"low",1,1,1,1,5000,3,10,0.011890714,TRUE,4,13
6884684,"low",1,1,0,1,1295,0,1,0.1338975,TRUE,4,13
6884685,"low",1,1,1,1,4267,5,4,0.014498335,TRUE,4,13
6884686,"low",1,1,2,1,4500,0,6,0.024851733,TRUE,4,13
6884688,"high",3,3,0,1,1750,7,5,0.121263513,TRUE,4,13
6884709,"low",1,1,2,2,3500,0,11,0.075041539,TRUE,4,14
6884710,"low",1,1,2,1,3550,3,6,0.007361437,TRUE,4,14
6884727,"low",1,1,1,1,3120,6,6,0.007361437,TRUE,4,14
6884730,"low",1,1,0,1,2625,6,5,0.013119333,TRUE,4,14
6884731,"medium",2,2,1,1,1725,4,5,0.081149437,TRUE,4,14
6884740,"low",1,1,0,1,2960,5,9,0.010607521,TRUE,4,15
6884742,"low",1,1,0,1,3270,5,9,0.010208677,TRUE,4,15
6884747,"medium",2,2,1,1,2000,0,5,0.098183588,TRUE,4,15
6884775,"low",1,1,1,1,3095,4,8,0.008559251,TRUE,4,16
6884801,"low",1,1,1,1,3550,5,8,0.004102181,TRUE,4,16
6884806,"low",1,1,0,1,2950,5,6,0.004102181,TRUE,4,16
6884807,"low",1,1,2,2,5815,5,8,0.004102181,TRUE,4,16
6884808,"low",1,1,1,1,2900,9,2,0.067650744,TRUE,4,16
6884811,"medium",2,2,2,2,4095,19,9,0.060273146,TRUE,4,16
6884818,"low",1,1,1,1,3290,12,8,0.116435394,TRUE,4,17
6884822,"low",1,1,1,1,2550,3,3,0.028159274,TRUE,4,18
6884825,"high",3,3,1,1,1400,3,12,0.088537628,TRUE,4,18
6884833,"low",1,1,1,1,2300,0,6,0.081720146,TRUE,4,18
6884859,"low",1,1,2,1,3200,5,6,0.040717122,TRUE,4,21
6884862,"low",1,1,2,1,1900,0,7,0.109080341,TRUE,4,22
6884863,"low",1,1,1,1,1800,0,8,0.102821428,TRUE,4,23
6884869,"medium",2,2,2,1,3450,6,3,0.02316329,TRUE,4,0
6884884,"low",1,1,0,1,3323,5,5,0.010155889,TRUE,4,1
6884893,"low",1,1,1,1,2350,1,6,0.027778716,TRUE,4,1
6884917,"low",1,1,0,1,2100,0,1,0.080754216,TRUE,4,1
6884935,"low",1,1,1,1,3695,3,3,0.020321092,TRUE,4,1
6884946,"low",1,1,1,1,2600,4,3,0.069219334,TRUE,4,1
6884949,"medium",2,2,1,1,1525,3,4,0.1679802,TRUE,4,1
6884951,"low",1,1,3,1,5995,3,0,0.02248864,TRUE,4,1
6884967,"low",1,1,2,1,2795,1,2,0.044445624,TRUE,4,1
6884992,"low",1,1,2,1,3750,3,4,0.059039707,TRUE,4,1
6884999,"medium",2,2,2,1,1950,1,0,0.077863521,TRUE,4,1
6885017,"medium",2,2,3,1,4795,1,7,0.058138089,TRUE,4,1
6885023,"low",1,1,3,1,5700,1,8,0.044481489,TRUE,4,1
6885029,"low",1,1,1,1,2395,1,3,0.066870306,TRUE,4,1
6885036,"low",1,1,2,1,2225,0,6,0.13496372,TRUE,4,1
6885048,"low",1,1,2,1,3795,2,0,0.022854549,TRUE,4,1
6885049,"low",1,1,3,1,6150,4,0,0.02248864,TRUE,4,1
6885065,"low",1,1,1,1,2450,1,6,0.074603495,TRUE,4,1
6885075,"low",1,1,0,1,2050,2,1,0.019965105,TRUE,4,1
6885077,"low",1,1,1,1,3095,5,1,0.088222157,TRUE,4,1
6885088,"medium",2,2,1,1,1750,1,5,0.12006526,TRUE,4,1
6885089,"low",1,1,1,1,2300,3,2,0.081791904,TRUE,4,1
6885090,"low",1,1,0,1,3230,6,14,0.001740572,TRUE,4,1
6885098,"low",1,1,3,2,5600,3,0,0.086243555,TRUE,4,1
6885108,"low",1,1,0,1,2695,1,6,0.054946316,TRUE,4,1
6885110,"low",1,1,1,1,3845,6,5,0.018707403,TRUE,4,1
6885120,"low",1,1,2,1,4500,2,5,0.053905621,TRUE,4,1
6885124,"low",1,1,2,2,10500,3,0,0.070294199,TRUE,4,1
6885130,"low",1,1,1,1,2760,4,2,0.068029512,TRUE,4,1
6885137,"low",1,1,0,1,2600,5,4,0.031849402,TRUE,4,1
6885150,"low",1,1,1,1,2975,5,10,0.040997987,TRUE,4,1
6885151,"low",1,1,1,1,2350,4,0,0.0741572,TRUE,4,1
6885152,"low",1,1,2,2,7500,4,12,0.033864472,TRUE,4,1
6885153,"low",1,1,1,1,2695,3,0,0.053780693,TRUE,4,1
6885162,"low",1,1,1,1,3050,1,0,0.084435029,TRUE,4,1
6885180,"low",1,1,1,1,4775,4,12,0.033864472,TRUE,4,1
6885183,"low",1,1,2,1,3700,1,0,0.028774757,TRUE,4,1
6885186,"low",1,1,1,1,3295,5,6,0.039032709,TRUE,4,1
6885202,"low",1,1,1,1,3500,4,4,0.032737548,TRUE,4,1
6885214,"low",1,1,2,2,6250,5,12,0.091448487,TRUE,4,1
6885217,"low",1,1,1,1,2650,3,0,0.047163949,TRUE,4,1
6885219,"low",1,1,1,1,2760,4,4,0.068029512,TRUE,4,1
6885235,"low",1,1,0,1,2600,5,9,0.045068674,TRUE,4,1
6885249,"medium",2,2,1,1,1995,2,3,0.083345349,TRUE,4,1
6885251,"low",1,1,2,2,5495,5,3,0.044967309,TRUE,4,1
6885272,"low",1,1,1,1,4175,4,9,0.023697215,TRUE,4,1
6885278,"low",1,1,1,1,1995,2,2,0.083345349,TRUE,4,1
6885279,"low",1,1,1,1,2795,3,4,0.03000075,TRUE,4,1
6885292,"low",1,1,1,1,2800,4,4,0.042392463,TRUE,4,1
6885325,"low",1,1,3,1,2250,3,5,0.134975665,TRUE,4,1
6885338,"low",1,1,0,1,2300,2,2,0.026229501,TRUE,4,1
6885343,"low",1,1,1,1,3595,1,0,0.058138089,TRUE,4,1
6885355,"low",1,1,3,1,3850,2,1,0.102710556,TRUE,4,1
6885362,"low",1,1,1,1,2400,2,2,0.09681021,TRUE,4,1
6885365,"low",1,1,1,1,2500,2,3,0.102724315,TRUE,4,1
6885369,"low",1,1,1,1,3200,4,5,0.060542665,TRUE,4,1
6885379,"low",1,1,0,1,1875,0,0,0.078707192,TRUE,4,1
6885381,"low",1,1,2,1,3450,4,0,0.02316329,TRUE,4,1
6885390,"low",1,1,1,1,2500,3,3,0.031295361,TRUE,4,1
6885394,"low",1,1,1,1,2700,1,5,0.036271491,TRUE,4,1
6885406,"low",1,1,2,1,1950,1,3,0.077863521,TRUE,4,1
6885407,"low",1,1,1,1,3800,6,8,0.048968747,TRUE,4,1
6885434,"low",1,1,0,1,2600,3,0,0.088970947,TRUE,4,1
6885446,"low",1,1,1,1,2500,3,1,0.025829254,TRUE,4,1
6885448,"low",1,1,1,1,2395,3,0,0.088585685,TRUE,4,1
6885461,"low",1,1,0,1,2300,3,3,0.029567982,TRUE,4,1
6885465,"low",1,1,0,1,2800,3,0,0.032347994,TRUE,4,1
6885473,"low",1,1,1,1,2350,4,4,0.0741572,TRUE,4,1
6885477,"low",1,1,1,1,1550,3,4,0.087598166,TRUE,4,1
6885479,"low",1,1,1,1,2760,4,4,0.068029512,TRUE,4,1
6885491,"low",1,1,3,2,6350,1,8,0.044481489,TRUE,4,1
6885492,"low",1,1,1,1,2400,3,4,0.06434386,TRUE,4,1
6885503,"low",1,1,1,1,3350,5,4,0.046595893,TRUE,4,1
6885513,"low",1,1,2,1,2895,1,0,0.098219092,TRUE,4,1
6885514,"low",1,1,2,1,2495,4,7,0.177424882,TRUE,4,1
6885534,"low",1,1,1,1,3100,5,4,0.045278091,TRUE,4,1
6885551,"low",1,1,1,1,2850,2,0,0.088947287,TRUE,4,1
6885580,"low",1,1,2,1,2400,1,0,0.088692738,TRUE,4,1
6885583,"low",1,1,0,1,2100,1,1,0.025222543,TRUE,4,1
6885620,"medium",2,2,0,1,2250,6,3,0.040411131,TRUE,4,1
6885625,"low",1,1,2,2,4770,6,13,0.03755645,TRUE,4,2
6885632,"low",1,1,1,1,1750,4,3,0.140953118,TRUE,4,2
6885647,"low",1,1,1,1,2895,3,1,0.031919932,TRUE,4,2
6885653,"low",1,1,0,1,3000,2,2,0.092257122,TRUE,4,2
6885670,"medium",2,2,2,1,2800,4,9,0.054718454,TRUE,4,2
6885679,"medium",2,2,1,1,2600,2,2,0.069345712,TRUE,4,2
6885703,"medium",2,2,1,1,2500,5,7,0.079875481,TRUE,4,2
6885707,"low",1,1,2,2,7000,6,3,0.081430515,TRUE,4,2
6885715,"low",1,1,1,1,2450,3,2,0.065354974,TRUE,4,2
6885719,"low",1,1,2,2,4500,4,6,0.072491329,TRUE,4,2
6885721,"low",1,1,3,2,6625,4,5,0.084876308,TRUE,4,2
6885722,"low",1,1,0,1,1850,3,1,0.064923261,TRUE,4,2
6885728,"low",1,1,1,1,2650,8,5,0.104023322,TRUE,4,2
6885733,"high",3,3,0,1,2700,5,6,0.030161357,TRUE,4,2
6885741,"low",1,1,2,1,4850,4,8,0.090173159,TRUE,4,2
6885742,"high",3,3,0,1,1980,6,2,0.059955945,TRUE,4,2
6885760,"low",1,1,2,1,3020,14,6,0.04456217,TRUE,4,2
6885761,"low",1,1,2,1,3200,0,6,0.054404232,TRUE,4,2
6885768,"low",1,1,2,1.5,2700,1,4,0.096692602,TRUE,4,2
6885769,"low",1,1,0,1,3495,13,9,0.048539778,TRUE,4,2
6885783,"low",1,1,2,2,7350,5,13,0.088339703,TRUE,4,2
6885799,"high",3,3,1,1,2584,5,9,0.092545601,TRUE,4,2
6885800,"low",1,1,2,1,4095,4,6,0.018204886,TRUE,4,2
6885810,"medium",2,2,0,1,2490,6,3,0.020921577,TRUE,4,2
6885812,"medium",2,2,0,1,1875,5,4,0.078376479,TRUE,4,2
6885832,"high",3,3,1,1,1625,2,5,0.132208167,TRUE,4,2
6885839,"low",1,1,2,1,2875,12,4,0.005645357,TRUE,4,2
6885851,"low",1,1,1,1,2450,1,5,0.085715167,TRUE,4,2
6885853,"medium",2,2,0,1,1600,1,5,0.133499964,TRUE,4,2
6885858,"low",1,1,2,1,4950,8,5,0.060169456,TRUE,4,2
6885860,"low",1,1,3,1.5,2975,6,18,0.097442656,TRUE,4,2
6885872,"low",1,1,0,1,2700,2,8,0.020233788,TRUE,4,2
6885874,"low",1,1,4,1,6295,4,4,0.033423886,TRUE,4,2
6885879,"low",1,1,0,1,1825,2,5,0.090401716,TRUE,4,2
6885887,"medium",2,2,0,1,1550,4,3,0.133499964,TRUE,4,2
6885888,"low",1,1,0,1,2100,4,5,0.0916233,TRUE,4,2
6885896,"medium",2,2,3,1,3550,9,9,0.040997987,TRUE,4,2
6885904,"medium",2,2,0,1,1625,6,3,0.064220999,TRUE,4,2
6885908,"low",1,1,0,1,2245,5,3,0.04955194,TRUE,4,2
6885921,"medium",2,2,1,1,3250,4,6,0.02834304,TRUE,4,2
6885924,"low",1,1,2,1,3795,10,5,0.039254648,TRUE,4,2
6885927,"low",1,1,1,1,3695,10,4,0.005800363,TRUE,4,2
6885953,"medium",2,2,1,1,3995,10,7,0.003195521,TRUE,4,2
6885961,"low",1,1,1,1,5700,6,9,0.022174054,TRUE,4,2
6885973,"medium",2,2,1,1,2895,6,5,0.028028055,TRUE,4,2
6885991,"low",1,1,2,1,3295,2,3,0.040185139,TRUE,4,2
6885998,"medium",2,2,2,1,3300,4,3,0.059183341,TRUE,4,2
6885999,"low",1,1,1,1,3050,7,5,0.054946316,TRUE,4,2
6886018,"medium",2,2,2,1,2950,9,7,0.064220999,TRUE,4,2
6886049,"high",3,3,1,1,3500,10,2,0.01139457,TRUE,4,2
6886056,"low",1,1,1,1,3500,3,5,0.021007811,TRUE,4,2
6886058,"low",1,1,0,1,2350,1,3,0.017962698,TRUE,4,2
6886065,"low",1,1,1,1,2950,14,5,0.043572595,TRUE,4,2
6886084,"medium",2,2,2,1,3600,2,6,0.01837292,TRUE,4,2
6886093,"low",1,1,1,1,3850,9,7,0.088339703,TRUE,4,2
6886099,"low",1,1,0,1,2095,0,8,0.062431743,TRUE,4,2
6886100,"medium",2,2,0,1,2900,6,3,0.026916544,TRUE,4,2
6886110,"low",1,1,5,2,6300,2,6,0.012365383,TRUE,4,2
6886114,"low",1,1,1,2,3125,1,3,0.124615256,TRUE,4,2
6886124,"high",3,3,0,1,2575,10,6,0.008810043,TRUE,4,2
6886131,"low",1,1,0,1,2400,3,6,0.07140678,TRUE,4,2
6886157,"high",3,3,0,1,2431,13,7,0.028825535,TRUE,4,2
6886164,"low",1,1,0,1,1950,1,3,0.062431743,TRUE,4,2
6886166,"medium",2,2,2,1,3695,5,9,0.035276982,TRUE,4,2
6886180,"high",3,3,1,1,3240,11,12,0.038221101,TRUE,4,2
6886182,"low",1,1,0,1,2600,10,3,0.044368215,TRUE,4,2
6886192,"low",1,1,1,1,2650,5,6,0.062273717,TRUE,4,2
6886196,"medium",2,2,0,1,1975,1,3,0.021434521,TRUE,4,2
6886202,"low",1,1,1,1,3530,11,4,0.082508576,TRUE,4,2
6886217,"low",1,1,1,1,3400,2,8,0.049795557,TRUE,4,2
6886226,"medium",2,2,2,1,2250,2,3,0.097315076,TRUE,4,2
6886229,"low",1,1,2,1.5,2950,4,10,0.095165052,TRUE,4,2
6886235,"low",1,1,1,1,3925,4,3,0.021258656,TRUE,4,2
6886239,"low",1,1,2,1,2800,2,7,0.055147944,TRUE,4,2
6886242,"medium",2,2,1,1,1750,5,7,0.14241029,TRUE,4,2
6886248,"medium",2,2,1,1,3250,3,5,0.015809458,TRUE,4,2
6886249,"low",1,1,3,3,16000,11,8,0.068083871,TRUE,4,2
6886252,"high",3,3,0,1,2500,6,7,0.025644526,TRUE,4,2
6886255,"low",1,1,1,1,2690,1,4,0.019853086,TRUE,4,2
6886256,"medium",2,2,0,1,2650,6,4,0.019213209,TRUE,4,2
6886259,"low",1,1,1,1,3660,9,5,0.070582936,TRUE,4,2
6886277,"low",1,1,3,2,6800,9,12,0.080768104,TRUE,4,2
6886280,"medium",2,2,1,1,2689,1,3,0.022618875,TRUE,4,2
6886296,"low",1,1,2,2,6425,11,8,0.040687508,TRUE,4,2
6886300,"low",1,1,2,1.5,6500,0,6,0.060100087,TRUE,4,2
6886312,"low",1,1,2,1,2900,3,4,0.078337001,TRUE,4,2
6886314,"low",1,1,0,1,2550,5,4,0.028026,TRUE,4,2
6886315,"low",1,1,1,1,4595,6,12,0.044250949,TRUE,4,2
6886316,"low",1,1,2,1,3300,4,7,0.099014035,TRUE,4,2
6886317,"medium",2,2,1,1,2150,4,4,0.118116032,TRUE,4,2
6886320,"low",1,1,0,0,2995,9,15,0.101941695,TRUE,4,2
6886329,"low",1,1,2,2,4200,10,8,0.086346283,TRUE,4,2
6886338,"low",1,1,3,3,6995,4,8,0.073978421,TRUE,4,2
6886343,"low",1,1,2,2,4950,6,6,0.033205736,TRUE,4,2
6886368,"medium",2,2,2,1,3300,5,6,0.041355904,TRUE,4,2
6886380,"low",1,1,4,2,7000,7,5,0.029371442,TRUE,4,2
6886381,"low",1,1,0,1,1875,3,5,0.021235281,TRUE,4,2
6886393,"low",1,1,1,1,3725,12,8,0.018707403,TRUE,4,2
6886395,"low",1,1,0,1,2795,7,4,0.060049531,TRUE,4,2
6886404,"high",3,3,0,1,1225,6,3,0.155863322,TRUE,4,2
6886406,"low",1,1,1,1,2125,1,8,0.052784757,TRUE,4,2
6886409,"low",1,1,2,1,2850,0,16,0.098501245,TRUE,4,2
6886414,"medium",2,2,1,1,3145,11,5,0.056811887,TRUE,4,2
6886426,"low",1,1,2,2,4300,5,15,0.123483715,TRUE,4,2
6886430,"low",1,1,1,1,3600,6,5,0.057411327,TRUE,4,2
6886434,"medium",2,2,1,1,2620,1,5,0.051131736,TRUE,4,2
6886436,"low",1,1,2,1,2900,0,16,0.098501245,TRUE,4,2
6886459,"low",1,1,1,1,2350,1,8,0.074031471,TRUE,4,2
6886465,"high",3,3,2,1,1850,1,7,0.109080341,TRUE,4,2
6886466,"low",1,1,1,1,3600,8,7,0.001740572,TRUE,4,2
6886476,"low",1,1,0,1,2125,4,6,0.044742161,TRUE,4,2
6886477,"low",1,1,3,1,2475,4,8,0.09737187,TRUE,4,2
6886478,"low",1,1,4,2,7995,6,5,0.030279684,TRUE,4,2
6886491,"high",3,3,2,1,1900,1,6,0.128243444,TRUE,4,2
6886508,"medium",2,2,0,1,1825,2,5,0.075606869,TRUE,4,2
6886513,"medium",2,2,2,1,3250,1,5,0.015907834,TRUE,4,2
6886515,"low",1,1,0,1,2400,3,6,0.040358814,TRUE,4,2
6886532,"low",1,1,2,2,5895,8,9,0.079040929,TRUE,4,2
6886538,"low",1,1,2,1,3300,4,5,0.061984982,TRUE,4,2
6886546,"low",1,1,2,1,2595,1,7,0.048759725,TRUE,4,2
6886559,"low",1,1,2,1,4175,11,8,0.086302041,TRUE,4,3
6886561,"medium",2,2,1,1,2012,4,3,0.086605828,TRUE,4,3
6886563,"medium",2,2,3,1,2950,3,6,0.121502048,TRUE,4,3
6886574,"low",1,1,1,1,4050,6,4,0.025675813,TRUE,4,3
6886580,"low",1,1,1,1,5700,6,9,0.022217267,TRUE,4,3
6886583,"low",1,1,0,0,1850,4,3,0.064868996,TRUE,4,3
6886592,"low",1,1,1,1,2599,2,5,0.03527836,TRUE,4,3
6886603,"low",1,1,0,1,2395,2,6,0.074031471,TRUE,4,3
6886614,"low",1,1,3,2,6272,5,4,0.016111704,TRUE,4,3
6886622,"low",1,1,0,1,2050,2,4,0.070332942,TRUE,4,3
6886629,"low",1,1,0,1,2300,6,3,0.020921577,TRUE,4,3
6886633,"low",1,1,3,2,5100,3,10,0.084778225,TRUE,4,3
6886653,"low",1,1,2,2,3277,16,16,0.143529816,TRUE,4,3
6886668,"low",1,1,1,1,3925,12,4,0.018707403,TRUE,4,3
6886669,"low",1,1,1,1,3900,7,4,0.043750733,TRUE,4,3
6886676,"low",1,1,1,1,2690,4,4,0.018212043,TRUE,4,3
6886680,"low",1,1,2,1,4150,10,8,0.05524707,TRUE,4,3
6886688,"low",1,1,1,1,2950,4,7,0.027187267,TRUE,4,3
6886689,"low",1,1,0,1,1995,7,3,0.04955194,TRUE,4,3
6886699,"low",1,1,2,1,3200,7,7,0.050885858,TRUE,4,3
6886706,"low",1,1,0,1,2955,11,4,0.043827766,TRUE,4,3
6886738,"low",1,1,0,1,2400,3,3,0.036895537,TRUE,4,3
6886744,"high",3,3,1,1,2050,1,3,0.030782252,TRUE,4,3
6886758,"low",1,1,1,1,3195,2,5,0.036570423,TRUE,4,3
6886763,"medium",2,2,0,1,2500,11,5,0.039993673,TRUE,4,3
6886772,"low",1,1,4,1,4795,2,16,0.080052314,TRUE,4,3
6886774,"medium",2,2,0,1,1875,4,5,0.058218248,TRUE,4,3
6886787,"medium",2,2,3,1,3495,11,3,0.005532753,TRUE,4,3
6886791,"low",1,1,3,3,8500,6,3,0.033205736,TRUE,4,3
6886799,"low",1,1,4,1,3395,2,5,0.123526864,TRUE,4,3
6886817,"medium",2,2,0,1,2500,13,12,0.037377187,TRUE,4,3
6886837,"high",3,3,1,1,1450,1,5,0.180778106,TRUE,4,3
6886842,"medium",2,2,2,1,3195,9,2,0.001740572,TRUE,4,3
6886845,"low",1,1,1,1,4050,4,3,0.025675813,TRUE,4,3
6886847,"low",1,1,0,1,2675,5,3,0.02604349,TRUE,4,3
6886851,"medium",2,2,2,1,3750,11,5,0.035161665,TRUE,4,3
6886869,"low",1,1,0,1,2200,1,6,0.018561578,TRUE,4,3
6886873,"medium",2,2,1,1,2450,1,4,0.028732051,TRUE,4,3
6886876,"low",1,1,1,1,4125,5,6,0.009859119,TRUE,4,3
6886877,"low",1,1,1,1,5925,9,9,0.025951207,TRUE,4,3
6886880,"low",1,1,1,1,1850,0,3,0.092028638,TRUE,4,3
6886885,"low",1,1,1,1,3650,6,5,0.044307818,TRUE,4,3
6886888,"low",1,1,1,1,2200,4,5,0.098203357,TRUE,4,3
6886898,"low",1,1,0,1,2490,5,4,0.020921577,TRUE,4,3
6886900,"low",1,1,2,2,4000,7,5,0.086243555,TRUE,4,3
6886901,"low",1,1,0,1,2200,5,3,0.042508733,TRUE,4,3
6886905,"low",1,1,2,1,3800,2,5,0.058072542,TRUE,4,3
6886918,"low",1,1,0,1,2250,2,4,0.057972443,TRUE,4,3
6886930,"low",1,1,2,1,3200,9,3,0.084325737,TRUE,4,3
6886946,"low",1,1,2,2,6250,8,7,0.030650616,TRUE,4,3
6886947,"low",1,1,0,1,2895,7,1,0.030630394,TRUE,4,3
6886951,"high",3,3,2,1,1850,2,5,0.112477926,TRUE,4,3
6886967,"medium",2,2,2,1,2900,1,4,0.031190315,TRUE,4,3
6886974,"medium",2,2,1,1,3595,8,6,0.053387639,TRUE,4,3
6886993,"low",1,1,1,1,4062,13,8,0.066342585,TRUE,4,3
6886994,"low",1,1,1,1,3950,0,0,0.044250949,TRUE,4,3
6886998,"low",1,1,0,1,2680,9,4,0.053207943,TRUE,4,3
6887007,"low",1,1,3,2,6095,12,5,0.005468394,TRUE,4,3
6887008,"low",1,1,0,1,2600,9,5,0.057100686,TRUE,4,3
6887016,"low",1,1,1,1,3800,2,0,0.029819181,TRUE,4,3
6887041,"low",1,1,2,1,2200,9,7,0.074952157,TRUE,4,3
6887049,"low",1,1,1,1,2200,1,3,0.056830469,TRUE,4,3
6887065,"low",1,1,2,1,3300,0,5,0.050122711,TRUE,4,3
6887069,"low",1,1,2,2,4295,3,4,0.032033974,TRUE,4,3
6887072,"low",1,1,1,1,3539,2,5,0.037125229,TRUE,4,3
6887077,"medium",2,2,1,1,1800,0,4,0.083350768,TRUE,4,3
6887078,"low",1,1,1,1,3273,2,32,0.036827273,TRUE,4,3
6887091,"low",1,1,1,1,2500,9,4,0.102724315,TRUE,4,3
6887106,"low",1,1,5,2,8224,2,32,0.035000721,TRUE,4,3
6887110,"low",1,1,2,1,3400,7,8,0.046203601,TRUE,4,3
6887112,"low",1,1,1,1,3050,5,6,0.040289538,TRUE,4,3
6887119,"low",1,1,2,1,2595,2,5,0.048759725,TRUE,4,3
6887124,"low",1,1,2,1,4982,2,4,0.034429374,TRUE,4,3
6887126,"low",1,1,1,1,3190,10,4,0.040110086,TRUE,4,3
6887154,"low",1,1,2,1,2000,0,10,0.098226958,TRUE,4,3
6887155,"low",1,1,2,1,2100,7,6,0.1194408,TRUE,4,3
6887163,"high",3,3,1,1,2850,4,8,0.026343846,TRUE,4,3
6887173,"low",1,1,3,2,3100,6,13,0.113830525,TRUE,4,3
6887179,"low",1,1,1,1,2000,2,9,0.087593692,TRUE,4,3
6887186,"high",3,3,2,1,1650,0,8,0.086804268,TRUE,4,3
6887195,"low",1,1,2,1,2495,9,9,0.153260303,TRUE,4,3
6887198,"low",1,1,1,1,2300,0,1,0.064988468,TRUE,4,3
6887233,"low",1,1,3,2,3500,6,10,0.105543801,TRUE,4,3
6887246,"low",1,1,2,2,6395,3,14,0.035446994,TRUE,4,3
6887263,"low",1,1,1,1,1850,8,4,0.121882842,TRUE,4,3
6887271,"low",1,1,1,1,3395,4,4,0.057100686,TRUE,4,3
6887291,"low",1,1,1,1,4935,2,9,0.010230009,TRUE,4,3
6887293,"low",1,1,3,2.5,6295,7,9,0.019486076,TRUE,4,3
6887304,"medium",2,2,1,1,3350,5,4,0.083437311,TRUE,4,3
6887327,"medium",2,2,1,1,2691,11,8,0.080147421,TRUE,4,3
6887329,"low",1,1,2,1,2500,10,7,0.155051593,TRUE,4,3
